LC,PA_rank_rev.trend,lower.HPD,upper.HPD,fns,scale
Grassland,30.531227680650773,-13.659670872206334,73.78802157129394,Bac_richness,global
Shrubland,22.29071263948572,-17.94205939862877,63.34219812852098,Bac_richness,global
Woodland,-128.56887140718754,-198.0021013095975,-58.21301484084688,Bac_richness,global
Grassland,0.011905554090162696,-0.010067110751947439,0.034078208967002865,Bac_shannonDiv,global
Shrubland,0.011986346015078198,-0.008874519449705076,0.03242228874285047,Bac_shannonDiv,global
Woodland,-0.07504386565813093,-0.11041679407924221,-0.0384082466188147,Bac_shannonDiv,global
Grassland,8.442547158438174e-5,-8.947191870731785e-4,0.0010663404840869362,Bac_JaccDist_av,global
Shrubland,-9.492030192603806e-4,-0.0018670832664611225,-4.3369407180193775e-5,Bac_JaccDist_av,global
Woodland,0.003169920768840484,0.0016012666441156398,0.0047382411805187985,Bac_JaccDist_av,global
