"lc","lower","effect","upper","fns","run","Label","Label_short","Group_function","Organism"
"Grassland",-2.60224305060603,-1.25415326308704,0.155788393256281,"Bac_JaccDist_av",203,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Shrubland",-0.0427029857408477,1.40184747392475,2.78054674612148,"Bac_richness",203,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Shrubland",-0.535645215443451,0.781844663681542,2.05547829052689,"Bac_shannonDiv",203,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Shrubland",-3.48594859121199,-1.96416588467142,-0.367471738569859,"Bac_JaccDist_av",203,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Woodland",-3.01384689620944,-1.59135284920595,-0.0989322471731437,"Bac_richness",203,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Woodland",-2.97373060709545,-1.55904497619032,-0.0750493614448933,"Bac_shannonDiv",203,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Woodland",-0.317144191550368,1.04902491286995,2.36020595272485,"Bac_JaccDist_av",203,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Grassland",0.764220642413697,2.54521559239389,4.2496538865601,"Bac_richness",204,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Grassland",0.76283728971008,2.54313108594634,4.2468642016059,"Bac_shannonDiv",204,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Grassland",-2.28060963811887,-0.980265989294311,0.372443817192011,"Bac_JaccDist_av",204,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Shrubland",-1.41174948212823,-0.17463508136171,1.07314257699581,"Bac_richness",204,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Shrubland",-1.90559346984623,-0.646124713549396,0.650580809268137,"Bac_shannonDiv",204,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Shrubland",-1.20369997907289,0.0371601491344041,1.27573968226356,"Bac_JaccDist_av",204,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Woodland",-2.72045892949895,-1.35236593528983,0.0803027708153901,"Bac_richness",204,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Woodland",-2.77715124075087,-1.3990592134811,0.044814091541415,"Bac_shannonDiv",204,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Woodland",-0.178302079594466,1.22512231802686,2.56757791239268,"Bac_JaccDist_av",204,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Grassland",0.226655948497026,1.76651277263611,3.23363251274519,"Bac_richness",205,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Grassland",0.249302276660163,1.79797577664401,3.27350275655781,"Bac_shannonDiv",205,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Grassland",-1.74288091488607,-0.495179189472782,0.781824725588228,"Bac_JaccDist_av",205,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Shrubland",0.688537446058816,2.43175999436093,4.09829122147947,"Bac_richness",205,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Shrubland",0.23321679641472,1.77561377450942,3.24515374376228,"Bac_shannonDiv",205,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Shrubland",-4.24694445137504,-2.54319105345222,-0.762877090033776,"Bac_JaccDist_av",205,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Woodland",-2.04667494574555,-0.77393038112693,0.542271728957717,"Bac_richness",205,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Woodland",-2.38704393798121,-1.07206541010362,0.298745613481193,"Bac_shannonDiv",205,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Woodland",-0.667490019143241,0.626446970365458,1.88413382248631,"Bac_JaccDist_av",205,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Grassland",0.711570549023307,2.46616295028641,4.14408498211244,"Bac_richness",206,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Grassland",-0.0831631755650379,1.34861734740139,2.71592198212457,"Bac_shannonDiv",206,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Grassland",-1.92964016768953,-0.668109586565729,0.63177643333016,"Bac_JaccDist_av",206,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Shrubland",-1.04588093004352,0.203808222979663,1.44106664235762,"Bac_richness",206,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Shrubland",-1.39039189341693,-0.15329272091359,1.09318409631689,"Bac_shannonDiv",206,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Shrubland",-1.93881527476216,-0.676473894523168,0.624641443887894,"Bac_JaccDist_av",206,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Woodland",-2.75551941713189,-1.3812744477846,0.0582994589017184,"Bac_richness",206,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Woodland",-2.52610310291905,-1.19022697031616,0.205507273338844,"Bac_shannonDiv",206,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Woodland",-0.49421072476023,0.831582567750785,2.11127183573915,"Bac_JaccDist_av",206,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Grassland",-0.307827023289458,1.06071053343298,2.37381151641936,"Bac_richness",207,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Grassland",-0.156302568072527,1.2534885909457,2.60144866108332,"Bac_shannonDiv",207,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Grassland",-0.483294848177906,0.844757384208853,2.12611491636841,"Bac_JaccDist_av",207,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Shrubland",-0.403596812536411,0.941881419052063,2.23652538251925,"Bac_richness",207,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Shrubland",-0.986010316265603,0.268438137479003,1.50661300307792,"Bac_shannonDiv",207,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Shrubland",-2.49002436430916,-1.15975026635768,0.229391049673881,"Bac_JaccDist_av",207,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Woodland",-3.87733523108959,-2.26474776135143,-0.575644531557681,"Bac_richness",207,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Woodland",-3.73347691271703,-2.15502881195983,-0.500436038797585,"Bac_shannonDiv",207,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Woodland",0.0543975805855382,1.5312211456098,2.93929222171044,"Bac_JaccDist_av",207,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Grassland",0.715446387374129,2.47196275922039,4.1518141240713,"Bac_richness",208,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Grassland",0.760963976238938,2.54030892650488,4.24308782769773,"Bac_shannonDiv",208,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Grassland",-1.73362454190358,-0.486470403744488,0.789505759667259,"Bac_JaccDist_av",208,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Shrubland",-0.751686592133222,0.529475216316997,1.77948521541895,"Bac_richness",208,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Shrubland",-0.932795328642626,0.32660376548508,1.5662894391351,"Bac_shannonDiv",208,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Shrubland",-2.1310577542415,-0.849127648583638,0.479679380419615,"Bac_JaccDist_av",208,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Woodland",-2.97135973639442,-1.55713212873343,-0.0736320680493538,"Bac_richness",208,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Woodland",-3.22700992307586,-1.76127789426204,-0.222877962975175,"Bac_shannonDiv",208,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Woodland",0.154107626594207,1.66652890837386,3.10771105096763,"Bac_JaccDist_av",208,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Grassland",-0.0512345254727908,1.39058616871494,2.76683971039551,"Bac_richness",209,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Grassland",-0.304510028971434,1.06482564131308,2.37860820246207,"Bac_shannonDiv",209,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Grassland",-0.683005685402127,0.608443860305268,1.86456875287358,"Bac_JaccDist_av",209,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Shrubland",-1.00877981704984,0.24378467456781,1.4815152382072,"Bac_richness",209,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Shrubland",-1.06457648749769,0.18378409563645,1.42092223150985,"Bac_shannonDiv",209,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Shrubland",-0.768423691737439,0.510404344608238,1.7590918101627,"Bac_JaccDist_av",209,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Woodland",-2.87512766434725,-1.47915497455866,-0.0155421965291351,"Bac_richness",209,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Woodland",-3.11151291337819,-1.66956187469357,-0.15632220216685,"Bac_shannonDiv",209,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Woodland",-0.349445796691091,1.00876475907502,2.31352242618991,"Bac_JaccDist_av",209,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Grassland",-0.0395167383536993,1.40605782488947,2.78567615695881,"Bac_richness",210,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Grassland",-0.485002130758914,0.842694818240141,2.12379373869262,"Bac_shannonDiv",210,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Grassland",-1.74851216138605,-0.500470631467365,0.777163335003175,"Bac_JaccDist_av",210,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Shrubland",-1.00327088509175,0.2497492191093,1.48757568383846,"Bac_richness",210,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Shrubland",-1.32775379904899,-0.0901649925236849,1.15295059111606,"Bac_shannonDiv",210,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Shrubland",-1.09803920804496,0.148135699824566,1.38524023373439,"Bac_JaccDist_av",210,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Woodland",-3.74102769402683,-2.16080833264526,-0.504418925651361,"Bac_richness",210,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Woodland",-3.4532248400984,-1.93871923301351,-0.349514189250845,"Bac_shannonDiv",210,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Woodland",-0.151769481518223,1.25935129772642,2.60845643805937,"Bac_JaccDist_av",210,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Grassland",-0.916651597060736,0.344394248262583,1.58465948446445,"Bac_richness",211,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Grassland",-1.40270421174849,-0.165608742502374,1.08160866195945,"Bac_shannonDiv",211,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Grassland",-1.46251537449859,-0.225051958548822,1.02612551448712,"Bac_JaccDist_av",211,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Shrubland",0.499941970927981,2.15431211221247,3.73254077853906,"Bac_richness",211,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Shrubland",0.717827867996536,2.47552794582374,4.15656656680113,"Bac_shannonDiv",211,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Shrubland",-1.9157304976153,-0.655422269047154,0.642640597766532,"Bac_JaccDist_av",211,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Woodland",-3.85117082798889,-2.24485293618156,-0.56206776411413,"Bac_richness",211,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Woodland",-3.5265490887632,-1.99566037581069,-0.389611030078283,"Bac_shannonDiv",211,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Woodland",0.112846825935337,1.61022276272883,3.03734009983918,"Bac_JaccDist_av",211,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Grassland",0.413068736286843,2.02913858580759,3.56982218147865,"Bac_richness",212,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Grassland",-0.819727304692593,0.452335705465072,1.6974891000981,"Bac_shannonDiv",212,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Grassland",-0.501143975314719,0.823230093034524,2.1018739565534,"Bac_JaccDist_av",212,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Shrubland",-0.647370596811768,0.64986265589638,1.90968095620766,"Bac_richness",212,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Shrubland",-0.69782054781731,0.59130758869928,1.84600648442861,"Bac_shannonDiv",212,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Shrubland",-1.77641479889956,-0.526603157738977,0.754203654301846,"Bac_JaccDist_av",212,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Woodland",-2.65115247794337,-1.29492672728007,0.124307248103718,"Bac_richness",212,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Woodland",-2.68672581364925,-1.32445323727751,0.101639926380028,"Bac_shannonDiv",212,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Woodland",-0.39714951146071,0.949804753991952,2.24560464144267,"Bac_JaccDist_av",212,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Grassland",0.566120104046102,2.25078676637635,3.8589710143689,"Bac_richness",213,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Grassland",0.437258829223965,2.06383299888925,3.61474503516,"Bac_shannonDiv",213,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Grassland",-1.56223789495908,-0.322664228100869,0.936380850777536,"Bac_JaccDist_av",213,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Shrubland",-0.708996101094772,0.578416853848463,1.83207398606575,"Bac_richness",213,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Shrubland",-0.958594428672731,0.298323815296855,1.53717206144571,"Bac_shannonDiv",213,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Shrubland",-1.8746238848521,-0.617711367831266,0.675012222821711,"Bac_JaccDist_av",213,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Woodland",-6.29044063537175,-4.02555019422959,-1.6951928792967,"Bac_richness",213,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Woodland",-4.95029262246673,-3.06223459827832,-1.10000826109085,"Bac_shannonDiv",213,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Woodland",0.491446251060561,2.141996074189,3.7164612955711,"Bac_JaccDist_av",213,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Grassland",0.255215428948245,1.80621254517063,3.28395952613704,"Bac_richness",214,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Grassland",0.181570473232558,1.704225628991,3.15504489687991,"Bac_shannonDiv",214,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Grassland",-2.20139129769074,-0.911147014120486,0.428662099559243,"Bac_JaccDist_av",214,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Shrubland",0.544719620701471,2.21948680685182,3.81786121648059,"Bac_richness",214,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Shrubland",0.169167054347186,1.68717725290598,3.13361650196996,"Bac_shannonDiv",214,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Shrubland",-2.37901406549055,-1.06517372266484,0.304232782605942,"Bac_JaccDist_av",214,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Woodland",-2.19042288988014,-0.901489878730242,0.436570176659469,"Bac_richness",214,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Woodland",-2.38289344060821,-1.06850099425349,0.301583108966627,"Bac_shannonDiv",214,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Woodland",-0.539561461119174,0.777165974612692,2.05028864633124,"Bac_JaccDist_av",214,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Grassland",0.427405827394676,2.04968853962908,3.59640068216184,"Bac_richness",215,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Grassland",0.0588606977454023,1.5372253650997,2.94671511650289,"Bac_shannonDiv",215,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Grassland",-0.785017170475291,0.491557994562119,1.73903029935016,"Bac_JaccDist_av",215,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Shrubland",-0.393864746703963,0.953845634393292,2.2502392018145,"Bac_richness",215,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Shrubland",-0.649222741287994,0.647705558250355,1.90732162461553,"Bac_shannonDiv",215,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Shrubland",-2.22460831988534,-0.93146719426121,0.412064537073612,"Bac_JaccDist_av",215,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Woodland",-2.59138939762262,-1.24506517990782,0.162824054951479,"Bac_richness",215,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Woodland",-2.42350666867995,-1.10322717114774,0.273997000008033,"Bac_shannonDiv",215,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Woodland",-0.505008329332059,0.818579949692861,2.09664696526478,"Bac_JaccDist_av",215,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Grassland",1.45002814861112,3.62224643093401,5.72499364508918,"Bac_richness",216,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Grassland",0.335966529053171,1.91953180829857,3.42859569062018,"Bac_shannonDiv",216,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Grassland",-1.40317722121153,-0.166081996610815,1.08116441517229,"Bac_JaccDist_av",216,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Shrubland",-0.304561471872405,1.06476105634895,2.37853289858121,"Bac_richness",216,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Shrubland",-0.729321773446735,0.555047978735258,1.80690260395137,"Bac_shannonDiv",216,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Shrubland",-2.04205460241327,-0.769791394157722,0.545731938267576,"Bac_JaccDist_av",216,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Woodland",-4.00267500295001,-2.35969805766615,-0.640053730557511,"Bac_richness",216,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Woodland",-3.83707352816319,-2.23412274849174,-0.554729670082636,"Bac_shannonDiv",216,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Woodland",0.410712509451123,2.02576424298953,3.56545555947361,"Bac_JaccDist_av",216,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Grassland",1.1007703819998,3.06343179200333,4.9519331602104,"Bac_richness",217,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Grassland",0.305904731133819,1.87716937347991,3.37435952638787,"Bac_shannonDiv",217,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Grassland",-1.36254611398037,-0.125319879164792,1.11957750580374,"Bac_JaccDist_av",217,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Shrubland",-0.771601736569433,0.506790165058415,1.75524288745206,"Bac_richness",217,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Shrubland",-1.02757391257228,0.223491483210893,1.46093748500677,"Bac_shannonDiv",217,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Shrubland",-2.18515571189253,-0.896863105651579,0.44036358378686,"Bac_JaccDist_av",217,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Woodland",-1.99531727355948,-0.727727323482958,0.581141962767317,"Bac_richness",217,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Woodland",-2.15845645240505,-0.873353825500089,0.459686592721276,"Bac_shannonDiv",217,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Woodland",-0.494719582809359,0.830969136872863,2.11058121709884,"Bac_JaccDist_av",217,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Grassland",0.14110312626863,1.6487603051613,3.08546089077937,"Bac_richness",218,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Grassland",-0.596637708518428,0.709420111172672,1.97508006430607,"Bac_shannonDiv",218,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Grassland",-0.942137909904537,0.316343298015394,1.55570926708794,"Bac_JaccDist_av",218,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Shrubland",-0.0120307632159823,1.44243054649577,2.83009317660184,"Bac_richness",218,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Shrubland",-0.353842303193953,1.00330599676081,2.30718188330159,"Bac_shannonDiv",218,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Shrubland",-2.57404017390621,-1.23052334793595,0.174105082209194,"Bac_JaccDist_av",218,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Woodland",-1.67566007648387,-0.431615399036857,0.838167245674111,"Bac_richness",218,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Woodland",-1.94620085633754,-0.683198374646611,0.618912222011077,"Bac_shannonDiv",218,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Woodland",-0.990936135670561,0.263128047113785,1.50119678512844,"Bac_JaccDist_av",218,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Grassland",0.554362734680309,2.23358782103081,3.83637100634459,"Bac_richness",219,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Grassland",0.0894122851724984,1.57845776290939,2.99781888879992,"Bac_shannonDiv",219,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Grassland",-1.98856339434915,-0.721623698759769,0.586303119332911,"Bac_JaccDist_av",219,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Shrubland",-0.156190026890098,1.25363406568993,2.60162252397649,"Bac_richness",219,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Shrubland",-0.776564180150118,0.501151114943633,1.7492366966299,"Bac_shannonDiv",219,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Shrubland",-2.0904434827047,-0.813056881865424,0.509602150351788,"Bac_JaccDist_av",219,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Woodland",-1.69994413984185,-0.454661303216034,0.817660402788688,"Bac_richness",219,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Woodland",-2.06037408282108,-0.786223143094012,0.531983225486873,"Bac_shannonDiv",219,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Woodland",-0.534504721050875,0.78320788628481,2.05700226303273,"Bac_JaccDist_av",219,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Grassland",0.173551813310585,1.69319975695049,3.14118223219047,"Bac_richness",220,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Grassland",-1.13128358420666,0.112961568429348,1.35030008237277,"Bac_shannonDiv",220,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Grassland",-1.12052669980804,0.124316697190709,1.36155053185539,"Bac_JaccDist_av",220,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Shrubland",-0.798675051030427,0.476091630066397,1.72261173412338,"Bac_richness",220,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Shrubland",-1.18602523313853,0.0555587944169113,1.29374539852645,"Bac_shannonDiv",220,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Shrubland",-2.00943948699944,-0.740470420604034,0.570392150018565,"Bac_JaccDist_av",220,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Woodland",-3.73636245135344,-2.15723773877852,-0.501958570792558,"Bac_richness",220,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Woodland",-3.55296163898307,-2.01610466347248,-0.403926635085255,"Bac_shannonDiv",220,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Woodland",-0.101825051037074,1.32421156620971,2.68643425305685,"Bac_JaccDist_av",220,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Grassland",-0.231774049086303,1.15671747741361,2.48644204241682,"Bac_richness",221,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Grassland",-0.875275331351079,0.390207479800172,1.63227687833907,"Bac_shannonDiv",221,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Grassland",-0.314408045602109,1.05245457184193,2.36419670421552,"Bac_JaccDist_av",221,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Shrubland",-1.88277142685854,-0.625190673470589,0.668571069392288,"Bac_richness",221,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Shrubland",-2.35351720185325,-1.04327268335982,0.321746101354296,"Bac_shannonDiv",221,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Shrubland",-1.26703269194411,-0.0282339971252675,1.21229761641464,"Bac_JaccDist_av",221,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Woodland",-3.02191157174603,-1.59783461126862,-0.103711276090683,"Bac_richness",221,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Woodland",-3.05436580036542,-1.62387506158399,-0.122867705988289,"Bac_shannonDiv",221,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Woodland",0.0439150945877037,1.51713828247575,2.92190080399082,"Bac_JaccDist_av",221,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Grassland",0.906909328197739,2.76226942453431,4.54176342662633,"Bac_richness",222,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Grassland",0.0454866872387872,1.51924794922448,2.924504408263,"Bac_shannonDiv",222,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Grassland",-0.803558338648121,0.470572174609549,1.71676330151572,"Bac_JaccDist_av",222,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Shrubland",0.378840698839175,1.98032363573002,3.50676260623995,"Bac_richness",222,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Shrubland",0.164672743043455,1.68100916834305,3.12587250231392,"Bac_shannonDiv",222,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Shrubland",-2.66557074688835,-1.30690505735818,0.1150995006946,"Bac_JaccDist_av",222,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Woodland",-5.33646049542996,-3.3426325968228,-1.27681069739196,"Bac_richness",222,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Woodland",-4.63102288992328,-2.82814034998409,-0.949683458888133,"Bac_shannonDiv",222,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Woodland",0.240288452043295,1.78543658539227,3.25759899796896,"Bac_JaccDist_av",222,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Grassland",-0.177675406700106,1.22592846276307,2.56853691846388,"Bac_richness",223,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Grassland",-0.71727019065688,0.568892181834592,1.82180871655605,"Bac_shannonDiv",223,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Grassland",-1.44008639069623,-0.202835533545335,1.04678741351403,"Bac_JaccDist_av",223,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Shrubland",-0.31474639774132,1.05203026356005,2.36370287030493,"Bac_richness",223,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Shrubland",-0.807204109298147,0.466455163927741,1.71240461123953,"Bac_shannonDiv",223,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
