"lc","lower","effect","upper","fns","run","Label","Label_short","Group_function","Organism"
"Grassland",-2.04367845694634,-0.771246338679894,0.544517513200362,"Bac_JaccDist_av",128,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Shrubland",-0.831085987677891,0.43956923773434,1.68403006805783,"Bac_richness",128,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Shrubland",-1.37871680713665,-0.141571550579286,1.10422607718098,"Bac_shannonDiv",128,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Shrubland",-2.59421216064441,-1.2474270032152,0.160994519907959,"Bac_JaccDist_av",128,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Woodland",-2.62978288725178,-1.27713554533321,0.138010990094091,"Bac_richness",128,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Woodland",-2.86305989788646,-1.46932895743793,-0.00817836183359946,"Bac_shannonDiv",128,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Woodland",-0.06763961557027,1.36898600996451,2.74059946807529,"Bac_JaccDist_av",128,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Grassland",-0.729024192817005,0.555389414365624,1.80726959887844,"Bac_richness",129,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Grassland",-1.20137343020638,0.0395782467589739,1.2781009898375,"Bac_shannonDiv",129,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Grassland",-0.626594180921105,0.674183627181188,1.93630175377882,"Bac_JaccDist_av",129,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Shrubland",-0.72002657908232,0.565722785743908,1.81838757969585,"Bac_richness",129,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Shrubland",-1.09834264875932,0.1478135606829,1.38491838081298,"Bac_shannonDiv",129,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Shrubland",-1.9104323005584,-0.650549311879534,0.646781247069548,"Bac_JaccDist_av",129,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Woodland",-1.91531768634051,-0.655045627826354,0.642963426569626,"Bac_richness",129,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Woodland",-2.04856752839536,-0.775625117447311,0.540851949872091,"Bac_shannonDiv",129,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Woodland",-0.692690570143699,0.597235030866609,1.85241946615295,"Bac_JaccDist_av",129,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Grassland",0.205822350641539,1.73766629362002,3.19717935671388,"Bac_richness",130,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Grassland",-0.0400153006458891,1.40539885222934,2.78487317306035,"Bac_shannonDiv",130,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Grassland",-2.84460431364646,-1.45428068152056,0.00311838688306949,"Bac_JaccDist_av",130,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Shrubland",-0.414326000692285,0.928694392809672,2.22143586676141,"Bac_richness",130,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Shrubland",-0.63857072717919,0.660173712075532,1.92094345860688,"Bac_shannonDiv",130,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Shrubland",-2.03987833720821,-0.767841045406532,0.547361485973921,"Bac_JaccDist_av",130,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Woodland",-3.60302228788853,-2.05479587025817,-0.430965134340105,"Bac_richness",130,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Woodland",-3.41971003680233,-1.91260185727861,-0.33105952724145,"Bac_shannonDiv",130,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Woodland",-0.151111816288891,1.26020239583902,2.60947389814872,"Bac_JaccDist_av",130,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Grassland",-0.688145340039846,0.602493370554036,1.85811637658801,"Bac_richness",131,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Grassland",-0.726045313686667,0.558808432798121,1.81094586195164,"Bac_shannonDiv",131,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Grassland",-1.14044493507052,0.103310337223017,1.34073443106618,"Bac_JaccDist_av",131,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Shrubland",0.661435266384902,2.39139910100928,4.04469396137438,"Bac_richness",131,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Shrubland",1.30813877552172,3.39285664700643,5.4060136470098,"Bac_shannonDiv",131,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Shrubland",-2.4423306166935,-1.11926805667926,0.261294314747496,"Bac_JaccDist_av",131,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Woodland",-3.62362228300299,-2.07067247458491,-0.442018227765336,"Bac_richness",131,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Woodland",-3.62941223309025,-2.07513147421659,-0.445117041238318,"Bac_shannonDiv",131,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Woodland",-0.017835933064614,1.43472226059916,2.82066450547046,"Bac_JaccDist_av",131,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Grassland",0.280183748438042,1.8410854214718,3.32831730305448,"Bac_richness",132,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Grassland",-0.404635350779415,0.940606114910382,2.23506503734733,"Bac_shannonDiv",132,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Grassland",-1.84998925658666,-0.595002556586379,0.694622041317104,"Bac_JaccDist_av",132,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Shrubland",-0.592067469340103,0.714812144094258,1.98103418519359,"Bac_richness",132,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Shrubland",-0.883349046943531,0.381220042137253,1.62291206653064,"Bac_shannonDiv",132,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Shrubland",-2.92045004195383,-1.51596253803121,-0.0430390303515875,"Bac_JaccDist_av",132,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Woodland",-2.65815200243116,-1.30074448954582,0.11983306815047,"Bac_richness",132,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Woodland",-2.81572123782959,-1.43067822864889,0.0208840081208768,"Bac_shannonDiv",132,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Woodland",-0.307889340654011,1.06063232699103,2.37372038418292,"Bac_JaccDist_av",132,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Grassland",-0.606526562165966,0.697762264288738,1.96222514592002,"Bac_richness",133,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Grassland",-0.650808195797694,0.64586009560202,1.90530426464603,"Bac_shannonDiv",133,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Grassland",-0.779725460269043,0.497561610795505,1.74541561824676,"Bac_JaccDist_av",133,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Shrubland",-0.0429469300226383,1.4015252260965,2.78015426037113,"Bac_richness",133,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Shrubland",-0.720976227837774,0.56463125963567,1.81721217494064,"Bac_shannonDiv",133,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Shrubland",-3.37894143178056,-1.88075410281947,-0.308454954466243,"Bac_JaccDist_av",133,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Woodland",-5.3161010157379,-3.32791593406463,-1.26761222373444,"Bac_richness",133,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Woodland",-4.58831133543705,-2.79664513315811,-0.929260110931774,"Bac_shannonDiv",133,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Woodland",0.431746909571088,2.0559179883701,3.60447744267664,"Bac_JaccDist_av",133,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Grassland",-0.423488582507712,0.917473372890114,2.2086114786563,"Bac_richness",134,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Grassland",-0.55953028785407,0.753373946322598,2.0237698270103,"Bac_shannonDiv",134,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Grassland",-0.987856267277472,0.266473795458648,1.50460872913276,"Bac_JaccDist_av",134,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Shrubland",-0.813623015486501,0.459210122157011,1.70474908471117,"Bac_richness",134,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Shrubland",-1.74522930256622,-0.497386522897921,0.779879709611032,"Bac_shannonDiv",134,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Shrubland",-1.87691881357813,-0.619826960684228,0.673189382221018,"Bac_JaccDist_av",134,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Woodland",-2.80813814571971,-1.42447091912243,0.0256045328326534,"Bac_richness",134,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Woodland",-2.92385952813309,-1.51872545645815,-0.0450974990851101,"Bac_shannonDiv",134,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Woodland",-0.25318339954149,1.12953642537362,2.4543881700484,"Bac_JaccDist_av",134,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Grassland",0.539712568887307,2.212182575566,3.80828020149009,"Bac_richness",135,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Grassland",0.495392513269884,2.14771503376432,3.72392607167584,"Bac_shannonDiv",135,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Grassland",-1.68681078029842,-0.442209225617423,0.828737407181186,"Bac_JaccDist_av",135,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Shrubland",-0.979951492265406,0.275028485503595,1.51334319538156,"Bac_richness",135,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Shrubland",-1.04423760757411,0.205572033034217,1.44284459924006,"Bac_shannonDiv",135,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Shrubland",-1.1817556572009,0.0600130752084383,1.29808223936483,"Bac_JaccDist_av",135,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Woodland",-2.60631111009055,-1.2575566746328,0.153156575266844,"Bac_richness",135,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Woodland",-2.59582816999976,-1.24877874489587,0.159947767066043,"Bac_shannonDiv",135,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Woodland",-0.572001716596962,0.738573368279176,2.00733523100107,"Bac_JaccDist_av",135,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Grassland",-0.617779472198018,0.684528802379489,1.94766307149305,"Bac_richness",136,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Grassland",-0.390056974767695,0.958533396829647,2.25561919912543,"Bac_shannonDiv",136,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Grassland",-1.72338281292655,-0.476818934652525,0.798031944766948,"Bac_JaccDist_av",136,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Shrubland",0.00556683666335711,1.46584741111192,2.85878725245232,"Bac_richness",136,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Shrubland",0.0451788859358809,1.51883471684401,2.92399437835276,"Bac_shannonDiv",136,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Shrubland",-2.72018172739254,-1.35213695008371,0.0804774554744348,"Bac_JaccDist_av",136,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Woodland",-3.68870757126097,-2.12071277926074,-0.476742876834316,"Bac_richness",136,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Woodland",-3.5262691016604,-1.99544348225646,-0.38945885175363,"Bac_shannonDiv",136,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Woodland",-0.0277832881090913,1.42158414933529,2.80461340797539,"Bac_JaccDist_av",136,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Grassland",-0.562820715025317,0.749460789871994,2.01942076069371,"Bac_richness",137,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Grassland",-0.803847489466723,0.470245532346747,1.71641736876097,"Bac_shannonDiv",137,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Grassland",-1.25823283906281,-0.0191970022050503,1.22101714951667,"Bac_JaccDist_av",137,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Shrubland",-0.283845231499643,1.09080773085532,2.40896434312803,"Bac_richness",137,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Shrubland",-0.774006431481298,0.504056930337009,1.75233174736705,"Bac_shannonDiv",137,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Shrubland",-3.0245419138153,-1.59994773437615,-0.105268394128273,"Bac_JaccDist_av",137,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Woodland",-4.13291868302929,-2.45778052750829,-0.705965169812087,"Bac_richness",137,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Woodland",-4.0104815066053,-2.36559471796668,-0.644035114394815,"Bac_shannonDiv",137,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Woodland",0.491707020352748,2.1423738876212,3.71695435009494,"Bac_JaccDist_av",137,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Grassland",-0.244361429304919,1.14073235710274,2.46758181139833,"Bac_richness",138,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Grassland",-0.708858288483131,0.578575634316537,1.83224537561781,"Bac_shannonDiv",138,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Grassland",-2.49656438376255,-1.16528396133326,0.225038901919396,"Bac_JaccDist_av",138,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Shrubland",-1.31782113470332,-0.0800821704654506,1.16256433124426,"Bac_richness",138,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Shrubland",-1.50017891844418,-0.262129496434049,0.991855703954479,"Bac_shannonDiv",138,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Shrubland",-1.60089955460799,-0.360060893729049,0.902453690981115,"Bac_JaccDist_av",138,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Woodland",-3.52920976196444,-1.99772129875334,-0.391056836088539,"Bac_richness",138,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Woodland",-3.34517788885342,-1.85431250332675,-0.289608381070533,"Bac_shannonDiv",138,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Woodland",-0.430879963172707,0.908437014848541,2.19833930905245,"Bac_JaccDist_av",138,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Grassland",-0.73040206454219,0.553808656211483,1.80557070773149,"Bac_richness",139,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Grassland",-1.50924284788505,-0.271014400392026,0.983640950817562,"Bac_shannonDiv",139,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Grassland",-0.0775826579118441,1.35593258732461,2.72477760019728,"Bac_JaccDist_av",139,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Shrubland",-0.846871002109825,0.421877305036566,1.66542846986618,"Bac_richness",139,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Shrubland",-1.11789071287907,0.127103093448047,1.36431641475068,"Bac_shannonDiv",139,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Shrubland",-1.2255888636124,0.0144650813667649,1.25363120745085,"Bac_JaccDist_av",139,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Woodland",-3.36405636782284,-1.869104476405,-0.300162262953913,"Bac_richness",139,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Woodland",-3.09111400141692,-1.65327776958245,-0.144402944256328,"Bac_shannonDiv",139,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Woodland",-0.11855774268973,1.30240372065244,2.66014939458901,"Bac_JaccDist_av",139,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Grassland",1.41109222427035,3.55899384126488,5.63683742822415,"Bac_richness",140,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Grassland",0.597982991601854,2.29758058996604,3.92058959129537,"Bac_shannonDiv",140,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Grassland",-1.74369904263155,-0.495948274682974,0.781146954730177,"Bac_JaccDist_av",140,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Shrubland",-0.71202979000236,0.574922746957296,1.82829051902309,"Bac_richness",140,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Shrubland",-0.671394151608236,0.621911314668808,1.87921769008342,"Bac_shannonDiv",140,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Shrubland",-0.995278042976824,0.258414833802191,1.49639416015453,"Bac_JaccDist_av",140,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Woodland",-4.42224094662496,-2.67375690016806,-0.849019514857839,"Bac_richness",140,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Woodland",-4.4252505539464,-2.67599038388652,-0.850484705119012,"Bac_shannonDiv",140,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Woodland",0.0870714416124756,1.57529043697009,2.99388535678591,"Bac_JaccDist_av",140,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Grassland",-0.976645528390491,0.278627879013292,1.51702287041146,"Bac_richness",141,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Grassland",-1.20186385677348,0.0390684280211399,1.2776030528297,"Bac_shannonDiv",141,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Grassland",-1.78603370911278,-0.535595050146404,0.746305756217959,"Bac_JaccDist_av",141,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Shrubland",-1.24436583193924,-0.00492423506219998,1.23481960358708,"Bac_richness",141,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Shrubland",-1.58667360849687,-0.346338082802059,0.914874211030179,"Bac_shannonDiv",141,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Shrubland",-1.29532794011229,-0.0571709589872669,1.18447949506162,"Bac_JaccDist_av",141,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Woodland",-3.98037926750136,-2.34286545974331,-0.628677230496251,"Bac_richness",141,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Woodland",-3.48809487576505,-1.96583303316428,-0.368645884711627,"Bac_shannonDiv",141,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Woodland",-0.251923564866332,1.13113335032127,2.45626959977124,"Bac_JaccDist_av",141,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Grassland",0.463555870368023,2.10170124805177,3.66395211981604,"Bac_richness",142,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Grassland",-0.501761891774054,0.822486275876416,2.10103762289891,"Bac_shannonDiv",142,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Grassland",-0.547714142096054,0.767419234671714,2.03940774303213,"Bac_JaccDist_av",142,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Shrubland",-0.42701385897675,0.913161802548003,2.20368993720585,"Bac_richness",142,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Shrubland",-0.700365751529957,0.588369102970904,1.84283471952978,"Bac_shannonDiv",142,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Shrubland",-1.55398704916307,-0.314670190696332,0.943663499978736,"Bac_JaccDist_av",142,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Woodland",-3.11698059555159,-1.67392216841837,-0.159504410100126,"Bac_richness",142,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Woodland",-3.28574957176352,-1.80762194367948,-0.256226618504585,"Bac_shannonDiv",142,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Woodland",-0.170798830597028,1.23478153783043,2.57911001594935,"Bac_JaccDist_av",142,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Grassland",0.175297866437965,1.69559928681895,3.14419786242971,"Bac_richness",143,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Grassland",-0.429100048069361,0.910611787460984,2.20078079429104,"Bac_shannonDiv",143,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Grassland",-1.35452053451058,-0.117225608394677,1.12724142436161,"Bac_JaccDist_av",143,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Shrubland",-0.258325025556748,1.12304252710178,2.44677603344068,"Bac_richness",143,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Shrubland",-0.689709094328552,0.6006842123153,1.85615574999531,"Bac_shannonDiv",143,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Shrubland",-8.07492839595383,-5.27936601901893,-2.43140937102292,"Bac_JaccDist_av",143,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Woodland",-9.30499190318388,-6.13304631595971,-2.91701354689998,"Bac_richness",143,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Woodland",-8.5097009160706,-5.58184005729283,-2.60461449558813,"Bac_shannonDiv",143,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Woodland",2.4791740158543,5.36253615287562,8.19434601199237,"Bac_JaccDist_av",143,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Grassland",-0.260270494091902,1.12056607032321,2.44385800133496,"Bac_richness",144,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Grassland",-0.315923814543658,1.05055384611482,2.36198477141908,"Bac_shannonDiv",144,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Grassland",-1.76487825542384,-0.515833163065245,0.763653639885938,"Bac_JaccDist_av",144,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Shrubland",-0.93471569376116,0.32449350748253,1.56411781817091,"Bac_richness",144,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Shrubland",-1.07982631697798,0.167507728241786,1.40461922336254,"Bac_shannonDiv",144,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Shrubland",-1.50972995136804,-0.271491430534828,0.983202354922483,"Bac_JaccDist_av",144,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Woodland",-3.69738563490044,-2.12737114203253,-0.481345349282066,"Bac_richness",144,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Woodland",-3.8985283171717,-2.2808434349118,-0.586605573096325,"Bac_shannonDiv",144,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Woodland",-0.0558351135785783,1.38452108649422,2.75946495065039,"Bac_JaccDist_av",144,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Grassland",0.53369330114438,2.20341778948663,3.79678964589364,"Bac_richness",145,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Grassland",0.130815460687088,1.63470383443902,3.06788716317437,"Bac_shannonDiv",145,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Grassland",-0.910433698795021,0.351238826504653,1.59175087058329,"Bac_JaccDist_av",145,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Shrubland",-1.25559969647333,-0.0164898345595735,1.22363210926856,"Bac_richness",145,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Shrubland",-1.70155624773848,-0.456187889435636,0.816304904123686,"Bac_shannonDiv",145,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Shrubland",-1.40220069782116,-0.165101965966153,1.08208442153302,"Bac_JaccDist_av",145,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Woodland",-3.05401326060825,-1.62359256565314,-0.122660023904081,"Bac_richness",145,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Woodland",-3.05781837298367,-1.62664123557896,-0.124900273634898,"Bac_shannonDiv",145,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Woodland",-0.537606027046572,0.779501605485211,2.05289820381698,"Bac_JaccDist_av",145,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Grassland",0.697660143745576,2.44537287411999,4.11640031741594,"Bac_richness",146,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Grassland",-0.125280456016313,1.29366192933672,2.64963154917306,"Bac_shannonDiv",146,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Grassland",-1.85631818907884,-0.600834122554393,0.689579498895345,"Bac_JaccDist_av",146,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Shrubland",-0.540978201754082,0.775474394412497,2.04839919203085,"Bac_richness",146,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Shrubland",-0.700048739863931,0.588735013276858,1.84322931437213,"Bac_shannonDiv",146,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Shrubland",-2.2599288967959,-0.962286204790189,0.387010841063125,"Bac_JaccDist_av",146,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Woodland",-4.11588216615202,-2.44498352309913,-0.697399378936611,"Bac_richness",146,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Woodland",-3.80924816175887,-2.21292067913698,-0.540218870318381,"Bac_shannonDiv",146,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Woodland",-0.032786757272016,1.4149591498098,2.79652882308092,"Bac_JaccDist_av",146,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Grassland",-0.738577966461274,0.544437941404787,1.79551032905959,"Bac_richness",147,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Grassland",-1.19437074447208,0.0468633181433997,1.2852216246778,"Bac_shannonDiv",147,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Grassland",-0.218976554175761,1.17300468284215,2.50569191399441,"Bac_JaccDist_av",147,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Shrubland",2.75652666236117,5.84902679497644,8.89476078818159,"Bac_richness",147,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Shrubland",2.1646034895261,4.81850166924418,7.41526431941309,"Bac_shannonDiv",147,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Shrubland",-5.02419627263949,-3.1161127182355,-1.13424263272529,"Bac_JaccDist_av",147,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Woodland",-3.93595173583293,-2.30922468624846,-0.605890842581577,"Bac_richness",147,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Woodland",-3.70952283334337,-2.13667825551499,-0.487774898208119,"Bac_shannonDiv",147,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Woodland",0.254436849439781,1.80512752859787,3.28258162611436,"Bac_JaccDist_av",147,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Grassland",0.579555994282584,2.27049256364552,3.88489681896094,"Bac_richness",148,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Grassland",0.381418755124741,1.98399216783835,3.51149335497668,"Bac_shannonDiv",148,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Grassland",-1.46945775747736,-0.231914216980007,1.01976163748718,"Bac_JaccDist_av",148,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Shrubland",-1.08407531328204,0.162981817156786,1.40007554291597,"Bac_richness",148,"Bacterial Richness","Bacterial R","Richness","Bacteria"
