SampleID,LC,Latitude,Longitude,Elevation,AnnualPrec,AnnualTemp,Soil_pH,Soil_salinity,Soil_texture,Soil_carbon_service,OM_decomposition_service,Soil_stability_service,Nutrient_service,Pathogen_control,Bac_richness,Fungi_richness,Invertebrate_richness,Protist_richness,Nematode_richness,Bac_shannonDiv,Fungi_shannonDiv,Invertebrate_shannonDiv,Protist_shannonDiv,Ectomycorrhizal_richness,Arbuscularmycorrhizal_richness,Decomposer_richness,Bac_JaccDist_av,Fungi_JaccDist_av,Protist_JaccDist_av,Invertebrate_JaccDist_av,PA,PA_type,PA_rank
52,Grassland,available on request,available on request,447,2016.5,1.3450000000000046,4.61,86.17,31.17,4.71,-0.14397155135603731,0.392365337186558,-0.07070356959492421,0.9642857142857144,3381,196,40,319,21,7.36364510112675,3.07087253238888,2.31294877561975,4.24509527830387,1,5,6,0.7435224454165286,0.7878240746754108,0.8533957552054386,0.8936269884865803,0,NA,NA
53,Cropland,available on request,available on request,901,1346.2,1.1250000000000058,5.09,84.17,41.2,2.5,0.06364907257968799,0.15564519038136862,-0.2423926006924882,0.9590909090909092,3471,220,29,278,22,7.43413827968245,3.99351558379997,3.04236451911031,4.52217933233832,10,1,14,0.7432784088621258,0.7852441354922317,0.8517584264611643,0.891782459440913,0,Not Reported,8
54,Grassland,available on request,available on request,719,1154,1.2450000000000043,4.65,131.47,33.52,8.47,1.4328436869368164,0.622856662765957,-0.3193041219349261,0.982532751091703,2765,229,70,348,39,6.86144843944518,4.06399276847398,3.34076128198713,5.06024882880207,2,4,16,0.7454273564625358,0.8004187283371323,0.8676551237139976,0.8699771460898739,0,NA,NA
57,Woodland,available on request,available on request,1008,1351,1.0650000000000035,5.16,109.9,26.97,17.07,1.6832436374576945,1.0285530698716108,0.4556946166735423,0.9726027397260274,2613,146,31,105,23,6.82023931863361,3.24119826287967,2.9614243848065,4.22775185234404,11,0,9,0.758435695194075,0.8184031203784597,0.9109572897447736,0.886481945460341,0,Not Reported,8
58,Other,available on request,available on request,667,1015.6,1.2850000000000024,4.88,34.2,9.95,1.52,-0.7412170599385713,-1.3195691259571405,-0.22502511539542397,0.9585798816568049,3219,169,36,284,25,7.27995793983794,3.46790079278813,2.33170824638951,5.07473325021408,1,2,15,0.7532167749061099,0.7786560918057216,0.8567998648531518,0.909110099443162,0,Not Reported,8
59,Grassland,available on request,available on request,759,1134.5,1.2350000000000023,5.04,62.13,24.49,5.48,0.890032950206647,0.5773407519068227,-0.26665437420810445,0.965065502183406,3125,229,68,241,37,7.18930758400488,3.88385022692035,2.57217278396627,4.61521169749048,12,2,18,0.7414431393263692,0.7742659961098953,0.8709566592198185,0.8767131660838892,1,V,6
60,Cropland,available on request,available on request,905,1141,1.1450000000000045,4.37,52.1,22.79,2.85,-0.2925464580589625,-0.9149139732505924,-0.536811446364312,0.9554455445544554,2899,202,23,222,15,7.0723512993957,3.91998241132581,2.19888209265524,3.83798638476609,4,2,19,0.7626363952463705,0.7689908420971054,0.8643838032332091,0.9160702175261084,1,V,6
61,Woodland,available on request,available on request,845,1113.8,1.1850000000000025,4.5,52,22.1,5.61,-0.3737503294810783,0.30943908863498515,-0.397024559497002,0.976470588235294,2948,170,21,88,14,7.09057736266214,3.46509269928359,2.62955426286046,4.11777030209371,11,0,13,0.762053996858462,0.8042879097757776,0.915381321517044,0.9129357628408556,1,V,6
62,Cropland,available on request,available on request,756,1111.8,1.2450000000000043,5,87.43,14.47,2.98,-0.2363185407808727,-1.831467246715347,0.7069398238516313,0.9470899470899472,3338,189,23,276,15,7.33190442505443,3.82743305344018,1.38643922669079,4.85909361257584,2,0,17,0.7712962318401947,0.7931108607429963,0.8672927467542879,0.9442106251048152,1,V,6
63,Woodland,available on request,available on request,896,1124.7,1.1550000000000011,3.48,124,28,13.9,3.024644497716086,1.1794414318977813,-0.3774174931123565,0.9669421487603306,2258,121,38,78,16,6.59461143467932,3.39009316656214,1.50664401317448,3.52356696521062,6,0,10,0.7791562862071015,0.8266318734611747,0.9290011800601538,0.8868061202168211,1,V,6
64,Other,available on request,available on request,1092,2048.5,0.9450000000000044,3.49,148.37,26.47,16.22,0.5489510738705354,0.989895720922758,-0.01207174506877468,0.9783783783783784,2483,185,63,253,28,6.77844119082176,3.47710780176432,3.22150096565408,4.82458819208111,0,2,16,0.7596449690704083,0.8010130481880792,0.8849353121013103,0.8632244154693894,1,II,3
65,Grassland,available on request,available on request,1019,2106,0.9850000000000024,4.74,143.33,19.6,18.3,4.34862623098172,1.2929194562315134,-0.22788152816105023,0.9696969696969696,2723,231,52,317,36,6.87940853796374,4.07219849354422,3.25761498529234,4.41265712809305,8,1,20,0.7565230808724748,0.8030436198256135,0.8786449077655011,0.9070629283873026,1,II,3
66,Woodland,available on request,available on request,963,2023.5,1.0150000000000037,3.42,242,17.89,9.93,0.5558674919411889,1.1125143377660085,-0.3868882314716904,0.9735449735449736,2244,189,48,220,26,6.50231863925055,3.88933068290895,3.041449318275,4.33404095925761,8,0,11,0.7764308492960912,0.8272983043167208,0.9016762726212898,0.8937361533886204,1,II,3
67,Other,available on request,available on request,27,1566.1,1.4950000000000043,5.5,126.9,22.23,5.35,0.5002799837437151,0.8450304232650697,0.8666918466506806,0.9707317073170731,3398,205,58,298,34,7.40780458366288,3.65663174248984,2.2331800709450502,4.35744033820428,6,3,18,0.7524832004692805,0.7890406085425045,0.8717563850049387,0.8845222203786818,0,NA,NA
68,Woodland,available on request,available on request,167,1591.5,1.4250000000000056,4.49,341,25.92,5.54,-0.75671495968948,-0.9668769323053904,-0.6882846209380056,0.978494623655914,2382,93,20,59,10,6.61128102588199,2.82712790363742,2.32912980354266,2.86363399697102,6,0,11,0.7685985689325003,0.8301272941246868,0.9342435876824122,0.9037773638778546,0,NA,NA
69,Cropland,available on request,available on request,68,1518,1.4750000000000056,5.34,209.3,12.45,4.06,0.2994476960625198,1.2970720037153736,0.5246401135428326,0.961783439490446,3480,157,46,484,25,7.42994592764454,3.29244166557785,2.01993518626242,4.65452689932509,3,4,6,0.7616110219671637,0.8091484850633636,0.8724320785006481,0.9065820267648872,0,NA,NA
70,Woodland,available on request,available on request,81,1604.4,1.4650000000000034,4.53,63.4,22.91,13.28,-0.13116336974371617,1.4325847169499517,-0.5864297417364736,0.9772727272727272,2577,132,44,82,20,6.80861214819456,3.33139200796819,3.25029553252486,2.70734171795273,4,0,13,0.7668385691969383,0.8315503894343079,0.9428833008687464,0.8831743326751085,0,NA,NA
71,Grassland,available on request,available on request,47,1634.5,1.4750000000000056,4.58,58.4,61.1,4.43,-0.0489348437926148,-0.12950887362296476,-0.5331468918325691,0.9653465346534652,3317,202,59,327,41,7.36240721258761,3.27359270261517,3.02162761900901,4.75906685874674,1,4,10,0.7359237561201182,0.7795636403994888,0.8530061560870423,0.8846317418645852,0,Not Reported,8
72,Cropland,available on request,available on request,12,1519.1,1.4950000000000043,4.46,106,60.08,2.79,-0.6440029615010541,0.1577214641232988,-0.5128448254021778,0.9571428571428572,3501,210,27,459,21,7.45840376643725,3.75759963279421,2.56546958780366,5.4903902765829,3,3,13,0.7537698524689735,0.7781352001595119,0.860327841807815,0.904479179735003,0,Not Reported,8
74,Woodland,available on request,available on request,301,708.6,1.4550000000000012,4,46.9,41.29,5.01,-0.3308429210798027,1.4874532122321953,-0.7216497777359818,0.9652173913043478,2189,115,30,85,16,6.50970350733035,3.05042137773246,1.98917501426884,3.6084415259796,5,0,8,0.7756357889498777,0.8099644187523507,0.936114527986676,0.8869482014018584,0,NA,NA
75,Cropland,available on request,available on request,358,711.8000000000001,1.4250000000000056,4.85,34.4,36.43,1.22,-0.9708677562474892,-1.103212672969202,-0.30975853820993526,0.931818181818182,1476,88,13,112,9,6.46433034766814,3.44712700604813,1.5875072449508,4.04981934352676,0,0,8,0.8501558541648512,0.8243540703611982,0.909967489110238,0.9127566854640984,0,NA,NA
76,Cropland,available on request,available on request,296,631.1,1.4650000000000034,6.98,98.5,22.19,1.41,-0.7293054510391128,-1.8543311981017092,0.8258210197475597,0.9705882352941176,2062,68,9,88,3,6.29540087988944,1.84931226840085,1.70623513824138,4.12424706166057,0,3,3,0.8728267861618499,0.8578037651525416,0.9374522691298812,0.9534581796750448,0,NA,NA
79,Woodland,available on request,available on request,579,954.4,1.2750000000000057,4.4,52,28.52,3.06,-0.4749349642184153,-0.2170054184292975,-0.43380433900556575,0.9657142857142856,3035,175,37,164,21,7.15940659250171,3.54218862272653,3.11389454234627,1.95213904898285,1,1,11,0.7467903341817148,0.7589236993059227,0.8838350883073611,0.8730954668427767,0,Not Reported,8
80,Cropland,available on request,available on request,697,919.5,1.2250000000000056,6.4,163.13,29.56,3.99,-0.4026968199249241,-0.07297561831340738,2.358139420495029,0.9573170731707316,3830,164,15,347,9,7.62751784544784,3.80729202494585,2.07500253262618,4.77204858309051,0,0,18,0.7920792901210587,0.7795579396483039,0.8784012194982096,0.9397383126387406,0,NA,NA
81,Cropland,available on request,available on request,501,879.5,1.3250000000000055,5.29,67.8,38.45,3.13,-0.10375386109334916,0.50584336152029,0.10432077252597938,0.9491525423728814,3772,177,33,427,23,7.51185977517227,3.25863027500805,3.0946327927739,5.14639967159808,1,1,15,0.757402512935266,0.8055293840088585,0.8591616784437233,0.8929366189453743,0,NA,NA
82,Woodland,available on request,available on request,891,1162,1.115000000000003,4.15,61.8,25.06,12.51,0.02061358236228892,0.5158194515716068,-0.6516910728111293,0.9708029197080292,2524,137,50,98,24,6.7858379366021,3.27384299994974,1.92838055244174,3.97620981478842,3,2,13,0.7630457794415465,0.8041277500914499,0.9090159777994854,0.8915858511926354,0,NA,NA
83,Grassland,available on request,available on request,864,1419.2,1.1250000000000058,4.56,37.43,32.08,3.3,-0.46520074619305113,-0.2812264981346511,-0.6057902761194429,0.9624413145539906,3327,213,34,297,27,7.3460318587153,3.75444573564752,2.9203371729674,4.91003246777182,1,2,11,0.7489408965757999,0.768662948736568,0.8445684333385478,0.8923462245554221,0,NA,NA
84,Other,available on request,available on request,971,1292.5,1.0650000000000035,4.7,45.17,20.29,4.7,-0.07455120701725679,-0.771925427533809,-0.4764360480535255,0.946524064171123,3310,187,56,313,27,7.2730683254447,3.84117182973745,2.38062505333803,5.29148083090595,0,4,14,0.7559771883456473,0.7702564699753511,0.8535945942587992,0.8671450645994092,0,Not Reported,8
85,Cropland,available on request,available on request,928,1727.9,1.0650000000000035,4.54,126.87,25.01,7.13,1.576807648259306,-6.4896544135894e-4,0.7474036405697281,0.9617486338797814,2880,183,41,366,28,7.07076853343405,3.54609907199251,2.14975244243918,5.19849183444409,2,0,15,0.7559786740816921,0.8017479982738057,0.8544630234404056,0.8502917389012755,0,NA,NA
86,Grassland,available on request,available on request,789,1639.7,1.1450000000000045,4.67,124.87,39.45,17.82,1.457563477448596,0.8254959919333346,0.3297864416286825,0.956989247311828,2980,186,43,366,30,7.17507473926015,3.59344601360613,2.94896410535748,3.94232423577266,2,2,13,0.738031954224414,0.7918408258684096,0.8561407349061647,0.8756154569062602,0,NA,NA
87,Cropland,available on request,available on request,760,1923.4,1.1550000000000011,4.01,83.83,33.36,8.48,0.9772566669865538,0.3865480296753838,-0.43914872036687685,0.9781420765027322,2846,183,48,229,27,7.0315607110833,3.29159870437406,2.43755597890801,3.25693360433112,8,2,8,0.7465522123410177,0.8058456623898322,0.8851165470852158,0.8722790701180332,0,NA,NA
88,Other,available on request,available on request,467,1933.8,1.3150000000000035,5.49,25.97,22.97,1.59,-0.7911689682266239,-0.47555449727802535,-0.4157762327786655,0.9578947368421052,1747,95,19,103,6,6.86548580940923,3.97095515836635,2.56200023778634,4.3307794014893,1,2,7,0.8455496600135486,0.831398633346529,0.9171404647826654,0.905578942777726,0,NA,NA
89,Woodland,available on request,available on request,386,2058.3,1.355000000000001,4.26,78.8,15.13,9.52,-0.13500582422741267,1.486411957833089,-0.5053588712648808,0.990909090909091,2773,220,60,135,26,6.99688455021052,3.96985176987036,3.28555616972135,4.56017796115665,7,2,28,0.7523413580106644,0.7969986489315507,0.9093589746768354,0.8540675938371844,1,II,3
90,Woodland,available on request,available on request,661,2155.4,1.2050000000000012,4.39,153.1,19.88,18.24,1.830921971447757,0.4229171129687171,0.16707672475487018,0.9722222222222222,2516,216,63,193,30,6.71976818005023,3.86730894651516,3.02687458139774,4.69701021863015,6,0,23,0.7636144890703926,0.8225889444334948,0.8941307855375742,0.8904552206867555,1,II,3
91,Woodland,available on request,available on request,215,545.3000000000001,1.555000000000001,5.34,215,33.51,7.08,-0.7786169502465491,1.624830207295113,0.716321420750454,0.9679144385026738,3216,187,38,239,21,7.27541388681005,3.59658392691263,2.79405036583982,4.65162714787196,6,3,9,0.7571522304457634,0.7857105088772658,0.8796769622087621,0.9149683825511478,0,NA,NA
92,Cropland,available on request,available on request,119,528.6,1.5850000000000022,5.85,57.5,32.67,2.02,-0.5437148994765797,-1.3143753240741736,0.4724747750975474,0.9587628865979382,3483,194,32,316,22,7.37329569297157,3.99617193483956,2.74512992476536,5.36795449348452,0,4,16,0.7799218565344375,0.7990723573143678,0.8745399449253634,0.9081271186088508,0,NA,NA
93,Cropland,available on request,available on request,131,566,1.5850000000000022,5.83,217.23,42.77,2.07,-0.437150828462068,-1.323727908497283,0.7307294775889227,0.9754098360655736,2890,122,11,244,7,6.80026228177465,3.18882831407211,1.6622053350924,4.93456295234048,1,0,9,0.8209478623337461,0.8129517575646649,0.898584755249138,0.9536349471510234,0,NA,NA
95,Grassland,available on request,available on request,563,751.2,1.3450000000000046,5.17,70.63,48.95,2.72,0.7764243793053586,-0.01291332114819728,0.01050462497818624,0.971563981042654,3450,211,65,305,42,7.42960255656661,4.15294308678874,3.2207314071983,5.08185981381983,3,4,12,0.7472975547849036,0.7832646357950369,0.8628633415694783,0.8773929484076807,0,NA,NA
96,Woodland,available on request,available on request,788,850.7,1.1950000000000045,4.41,109,25.38,5.96,1.2371346719005496,-0.3450298290691057,6.062809664002982e-4,0.979591836734694,2873,147,47,121,27,7.03969855047083,3.58979519690086,2.13415858121255,2.54950715594228,6,0,8,0.7486556015133033,0.8109080248982016,0.9157961866061468,0.8647575341698209,0,NA,NA
98,Woodland,available on request,available on request,726,699.4000000000001,1.2350000000000023,4.43,133,34.2,5.22,-0.6691069974612034,-0.04720613069959948,0.07122238699015875,0.9382716049382716,2858,162,34,152,16,6.9745316377022,3.59866116672865,3.03933808478623,4.67286847878223,4,0,8,0.7585372339238077,0.7942615018012158,0.8899993683702807,0.8844630777790093,0,NA,NA
99,Cropland,available on request,available on request,720,779.6,1.2350000000000023,4.88,51.97,35.4,1.83,-0.47621578237964735,-0.491971400468724,-0.18636286565117305,0.949074074074074,3433,216,34,396,21,7.36105312503524,3.75760757468663,2.74637510116726,5.10082598149922,0,4,17,0.7492610796263863,0.783621801195343,0.8505849095701814,0.8922018227515317,0,NA,NA
100,Grassland,available on request,available on request,578,755.7,1.3250000000000055,5.14,111.47,37.78,4.91,0.6573082903107721,0.39881238538222213,0.26472886354187464,0.961038961038961,3079,231,75,423,42,7.14288664219649,4.05016440656553,3.58590877899624,4.9013320043188,1,6,21,0.7711002983845966,0.799898577166059,0.8566799441886458,0.8715841898514998,0,NA,NA
116,Other,available on request,available on request,353,1581.3000000000002,1.365000000000003,5.71,82.5,31.74,2.57,-0.36849897502002665,-1.4924921768841577,-0.1311356401550478,0.9659090909090908,2192,88,16,91,12,6.93617156170159,3.58209280530393,2.37456652154844,3.73870564832787,3,2,6,0.8333518580630039,0.8603241762637582,0.9395181807044763,0.918404973721209,0,NA,NA
117,Woodland,available on request,available on request,554,1665.8000000000002,1.2650000000000037,4.56,72.3,39.49,17.4,0.5790503006594901,1.8742324585780392,-0.5254919867098639,0.9885714285714284,2544,175,44,180,26,6.81541630383539,3.34374215113198,2.19570467758621,4.07821056102051,5,0,20,0.762363276237669,0.8109967311909936,0.8848811142252485,0.8756177650901428,0,NA,NA
118,Cropland,available on request,available on request,571,1739.7,1.2550000000000012,4.17,70.8,34.71,4.48,-0.7522320961251676,0.9487443494610744,-0.4147260650847957,0.9701492537313432,3304,201,29,357,15,7.32574089839709,3.83104052135443,0.6067553533338,5.16960458627013,0,4,11,0.7610480526306177,0.80603931554434,0.8724262742134892,0.9145622747258452,0,NA,NA
119,Grassland,available on request,available on request,611,1706.9,1.2350000000000023,4.6,95.1,35.34,6.28,0.11180783544201552,0.54554196486825,0.12501853887801717,0.9726775956284152,3509,183,59,512,32,7.47738990828585,3.74901330093425,2.9819159705442,5.40775916226082,2,5,11,0.7419145800562998,0.7869220348710115,0.8548869133268332,0.8664314332713942,0,NA,NA
120,Woodland,available on request,available on request,335,1369.4,1.3850000000000022,4.44,54.7,42.52,8.36,0.10770921732607264,0.986360444010822,-0.6804110883965091,0.9867549668874172,2390,151,36,125,22,6.65375557616831,3.60283509345249,2.84551349076976,3.88778605563641,9,1,12,0.7774034691393008,0.820259069972649,0.9231427090424026,0.8755965092625329,0,NA,NA
123,Other,available on request,available on request,277,2174.2000000000003,1.3950000000000045,5,146.77,26.43,5.72,0.9903210122311212,0.6710723529952282,0.7669109305080607,0.9646017699115044,3471,226,68,491,49,7.38525526840554,4.15005173745748,3.68836768620118,5.49350424286866,1,5,20,0.7451734375251109,0.7918874098264173,0.8568119751809671,0.8745568519629511,1,II,3
124,Cropland,available on request,available on request,266,1450.6,1.4150000000000034,5.22,64.2,18.46,2.69,-0.1902090869765166,0.5222664997672709,0.3928965072179508,0.9613259668508288,3280,181,45,292,31,7.36308084905281,4.08496922750273,3.08825167321482,5.2509713895485,0,6,12,0.7856752495339279,0.803250556877775,0.8620218631326078,0.8711868370293608,0,NA,NA
125,Cropland,available on request,available on request,106,1818.3,1.4750000000000056,4.97,41.17,39.46,3.4,-0.6737179428416391,0.23295988827907635,-0.32436699140144615,0.9722222222222222,3548,216,36,440,31,7.42666501292161,3.90169505191035,2.61433576407363,5.45345924727583,5,5,22,0.7582565216108952,0.7963223449423432,0.8606827986445534,0.910912609334522,0,NA,NA
126,Woodland,available on request,available on request,233,1478.8000000000002,1.4250000000000056,4.26,58,50.15,4.31,0.42407130315040453,0.188478996762766,-0.465425185440306,0.9806763285024156,3058,207,65,194,39,7.15505311291554,3.89898651737488,3.29571108450062,4.9695248255539,13,1,15,0.752360432015372,0.7982782996290776,0.8893985075912225,0.8904544067167818,0,NA,NA
129,Grassland,available on request,available on request,776,2312.2000000000003,1.1250000000000058,4.15,93.93,33.8,9.33,0.37053310401090217,1.0042363503715257,-0.42612303981261007,0.9491525423728814,2612,236,48,370,34,6.78316821418375,3.94202974931159,2.64878835200527,4.98520541909429,6,1,17,0.744577265913896,0.7768854492875596,0.8429693268626217,0.8679751939457894,1,II,3
