SampleID,LC,Latitude,Longitude,Elevation,AnnualPrec,AnnualTemp,Soil_pH,Soil_salinity,Soil_texture,Soil_carbon_service,OM_decomposition_service,Soil_stability_service,Nutrient_service,Pathogen_control,Bac_richness,Fungi_richness,Invertebrate_richness,Protist_richness,Nematode_richness,Bac_shannonDiv,Fungi_shannonDiv,Invertebrate_shannonDiv,Protist_shannonDiv,Ectomycorrhizal_richness,Arbuscularmycorrhizal_richness,Decomposer_richness,Bac_JaccDist_av,Fungi_JaccDist_av,Protist_JaccDist_av,Invertebrate_JaccDist_av,PA,PA_type,PA_rank
1048,Dryland,-9.62211,-41.35261,407,449.5,2.655000000000001,4.98,35.5,1.6666666666666714,7.735068393549585,-0.7124775606579199,48.33333333333333,-0.6376468254951552,0.9676113360323888,2870,247,52,356,17,6.84919022770551,4.12536790030978,1.69214395317192,5.47259447355709,3,1,10,0.9253925642341924,0.8446298428657083,0.8912060064161499,0.9448637928615056,1,V,6
1084,Dryland,47.47921,20.9167,85,580,1.1250000000000058,7.26,673,73,48.909564338106144,2.145295854273158,78.55555555555556,1.4135135263447545,0.9710743801652892,4165,242,93,361,49,7.6449083049379,4.11182890902699,3.7233077696948498,5.38645635075221,2,2,10,0.8989454565375943,0.8428085306307047,0.8851933335422023,0.9065772295639186,1,II,3
1086,Dryland,47.48124,20.91549,85,580.3000000000001,1.1250000000000058,5.99,502,64.11111111111111,59.70517250505385,1.3768941918571398,87.33333333333333,1.3567868960880844,0.9607843137254902,4581,255,87,472,44,7.75331294067015,4.20773667827929,3.68500498941552,5.70408460526661,2,5,9,0.8763762195274438,0.8371704576638038,0.8671459124300108,0.9022693353250988,0,Not Reported,8
1088,Dryland,37.49119,56.11515,1090,336.8,1.2850000000000024,7.78,1188,62.888888888888886,12.863012052939151,-0.06563246180684262,30.000000000000004,0.3757053252428474,0.971875,4358,320,57,271,33,7.76040079328208,4.3754393627643,2.48078434166582,4.73882129471891,7,5,22,0.8618760901728564,0.8107512165892616,0.8606756964733692,0.8961302543473534,0,NA,NA
1089,Dryland,37.48745,56.10868,1090,336.8,1.2850000000000024,7.88,2540,74.66666666666666,10.50482239441697,-1.0149413345746694,34.55555555555555,0.21002962486177457,0.9659574468085106,4511,235,35,238,16,7.80849463034787,3.97932959196109,2.48637971750523,4.57865243141916,4,4,19,0.8636389620795564,0.8218518871894206,0.8769526501555828,0.9260821012711448,1,II,3
1090,Dryland,37.51213,55.87783,1254,649,1.1450000000000045,7.84,404,71.66666666666666,38.53259406214222,0.652482574518026,33.111111111111114,0.831107091182106,0.9828178694158076,4477,291,63,318,37,7.78490468150563,4.58652794597089,3.31696884874271,4.00053401812587,5,7,19,0.8624771317309425,0.8378993122615325,0.8729490289858269,0.9048586450118644,0,Not Applicable,10
1091,Dryland,37.51093,55.87864,1254,649,1.1450000000000045,7.9,394,81.11111111111111,31.47066315596891,0.5500702777033216,83.44444444444444,0.5020930054097771,0.9770773638968482,4542,349,69,415,37,7.82656241856439,3.90097400515994,2.4730552748631,5.15407280812614,5,7,30,0.8662705327411191,0.8349941593826377,0.8681064659705898,0.9044369144421986,0,Not Applicable,10
1092,Dryland,37.50846,55.87976,1254,649,1.1450000000000045,7.8,384,73.55555555555554,42.682953529915125,0.6039367180087081,95.2222222222222,0.7221867521624302,0.9697802197802198,4409,364,101,461,49,7.77088518290854,4.8811119693748,3.3584880786614,5.25452113634455,9,4,34,0.8636452028982118,0.8231376020602638,0.8660966917483327,0.91710248214563,1,II,3
1093,Dryland,36.69489,58.66186,2137,459.5,0.6750000000000057,7.95,300,88.22222222222223,13.104348499416846,0.3202777970518758,34.88888888888889,-0.1042575934003504,0.965034965034965,4331,286,81,333,42,7.66631574124319,4.40928156291937,3.1255548284879,4.78654753823997,5,6,17,0.8636049613142227,0.8146145823200486,0.8655310480152202,0.8970051763638048,1,IV,5
1094,Dryland,36.69303,58.66581,2137,459.5,0.6750000000000057,7.89,441,82.77777777777779,13.700415072994378,0.02999227502231332,60.44444444444444,-0.18763853541900644,0.9509433962264152,4564,265,70,336,29,7.79855292758255,4.23455597923275,2.5768359823522,5.04127997318669,3,8,23,0.8664039783359083,0.8317923360570353,0.8769303990862746,0.9271391352877862,1,IV,5
1095,Dryland,36.69568,58.66592,2137,459.5,0.6750000000000057,7.93,324,82.33333333333333,19.801294796694403,1.4971821213432508,70.11111111111111,-0.10555162304607207,0.9580838323353292,4622,334,96,476,39,7.82515390510607,4.75583044610645,3.42269044203989,5.24356588035064,2,11,24,0.8661051308551193,0.8342190902068203,0.8592325894246451,0.9194165056135892,1,IV,5
1096,Dryland,36.69578,58.6672,2148,449.9,0.6650000000000034,7.79,327,75,28.392984770552168,0.8641563984851537,61.55555555555557,0.04507293001289479,0.9347079037800688,4573,291,71,369,32,7.78524095700464,4.16574384671142,3.14930212694809,5.22123867078094,1,6,26,0.8674122923990454,0.8236268684178274,0.880807835566444,0.8977558951545828,1,IV,5
1116,Dryland,0.68808,37.62736,890,452.6,2.4950000000000045,7.73,273,22.333333333333343,5.167291727396823,-0.7109138200600823,29.333333333333332,0.9242798954988396,0.9624413145539906,4482,213,70,351,50,7.72149158029928,3.21913217885162,3.1183067218477,5.53093583296206,4,3,16,0.8732362026608883,0.8383843180295881,0.8632415122489656,0.914930777823283,0,Not Reported,8
1117,Dryland,0.68808,37.61069,895,453.7000000000001,2.4950000000000045,7.58,401,28,5.236747470235393,-1.026763259761285,41.44444444444444,-0.04886582427010747,0.9473684210526316,4355,171,37,318,32,7.56879294577547,3.1907191032158,2.97745407804839,4.86733116783837,1,0,13,0.8787298314622183,0.8397688675776688,0.8671921202552572,0.9492050931268432,0,Not Reported,8
1118,Dryland,0.68861000000000006,37.6065,902,454.5,2.485000000000002,8.19,270,24.1111111111111,12.848088969561298,-0.7278085028168362,36.22222222222222,0.7296440913577316,0.9664804469273744,4358,179,46,411,29,7.59904243107822,3.47085004818655,2.68639546688136,5.44743544055029,4,0,13,0.8826622864303844,0.8437686113979184,0.8609733791164198,0.9266272722667528,0,Not Reported,8
1122,Dryland,26.59771,-103.86538,1128,289.8,2.225000000000006,8.42,264,47.11111111111111,10.793832769355722,-0.6696717720576237,15.888888888888886,-0.01057579506518274,0.9580152671755724,4610,262,51,388,37,7.85288896559665,4.36682611571913,2.9871943286021,5.08468475586328,4,5,18,0.8721320290630603,0.8226766810517088,0.8634123233159517,0.9109347166648036,1,Ia,1
1123,Dryland,26.59797,-103.85282,1127,288.90000000000003,2.225000000000006,8.4,369,46.77777777777776,11.32035003761082,-0.6061633819472504,21.333333333333336,-0.01974270841466598,0.9673469387755104,4620,245,75,388,42,7.81340588516732,3.95319256647012,2.94678884065129,5.51387609584831,2,3,13,0.8700877581522998,0.818268222440827,0.8642091296963489,0.9026032660941612,1,Ia,1
1124,Dryland,26.59927,-103.83978,1125,286.5,2.225000000000006,8.62,3850,55.666666666666664,9.23482404930792,-0.4999958393230493,31.999999999999996,0.2621344976957359,0.96309963099631,4953,271,87,413,62,7.99602132670573,3.28533205235159,3.41558431035916,5.68448870486234,7,4,13,0.8737891551768405,0.8442350171032571,0.8639001567953821,0.9068865265791626,1,Ia,1
1149,Dryland,-22.95814,15.56169,1027,122.7,2.1250000000000058,7.42,81.7,6.777777777777786,1.4783220644586024,-0.8401876008999652,19.777777777777786,-0.4759416683360021,0.9638009049773756,4434,221,45,274,24,7.59169082721485,3.67030555128891,2.50363438441323,5.0015480602844,5,0,14,0.8703953082978596,0.8385119364313458,0.862649263377442,0.921296381411299,1,II,3
1150,Dryland,-22.95741,15.54695,1002,119.8,2.1250000000000058,7.34,95.4,7.2222222222222285,1.887245161371692,-0.8741742633718502,23.777777777777775,-0.46253518723722536,0.9672897196261684,4532,214,38,213,24,7.72110515129955,3.6663020972857,2.01604536381841,4.87671360960024,2,3,15,0.8707588127200141,0.83855910696632,0.8781816189058829,0.9289788377462392,1,II,3
1151,Dryland,-24.34024,15.77173,877,80,2.205000000000001,8.18,265,23.88888888888889,1.4319907240890704,-0.9549562508324128,1.3333333333333308,-0.6855867607648173,0.9607843137254902,3685,153,11,196,4,7.38528935862689,3.10798345168046,1.38272409151472,4.31844255177688,0,1,12,0.8937806674180206,0.8536967784813878,0.888214422485273,0.9593253888513787,1,II,3
