lc,fns,value_mean,value_median,value_ci_2.5,value_ci_17,value_ci_83,value_ci_97.5
Grassland,Arbuscularmycorrhizal_richness,3.2939784496488693,3.3048366848430506,2.1293768507042494,2.7398907178103173,3.819965859750532,4.8152787239490085
Grassland,Bac_JaccDist_av,0.9209360904314352,0.920608598401281,0.9167327976824938,0.9189151106989593,0.9231335876712835,0.9276995515449769
Grassland,Bac_richness,2614.435161204382,2806.8047763000345,780.2911170315234,1876.1844311415884,3493.0466676620395,3816.10088266418
Grassland,Bac_shannonDiv,7.187673947189185,7.198553553515657,7.01323997533244,7.107427556545803,7.261824342577981,7.3723357896160415
Grassland,Decomposer_richness,37.389028301710944,37.34959479314362,27.264094563665168,32.839360173130984,41.891561069370944,51.84035117166634
Grassland,Ectomycorrhizal_richness,5.508300895141125,5.4720471203878525,4.011560483907386,4.770366919671259,6.22598014665314,7.778143961235248
Grassland,Fungi_JaccDist_av,0.9224095545200276,0.9234144402182369,0.911711477631094,0.9186181998970838,0.926503320751733,0.9313125564571471
Grassland,Fungi_richness,213.20619821394365,230.59146344562595,58.79275296496249,140.9966330974128,278.82614717191865,321.9992916651488
Grassland,Fungi_shannonDiv,3.272562212502749,3.2561147521347054,3.003797775608855,3.131821589785484,3.3934132965696935,3.7491441110219705
Grassland,Invertebrate_JaccDist_av,0.9703033569701961,0.9706911176122871,0.9642240250868714,0.967999251896097,0.9728608727796801,0.9763081751803234
Grassland,Invertebrate_richness,36.72295309577278,37.76791285488375,23.52794762215211,30.66894173101781,42.52414750419623,48.96391944799843
Grassland,Invertebrate_shannonDiv,1.9995489229452585,1.9901033348961517,1.631205172802277,1.8364881890748372,2.167128998158928,2.543006484259926
Grassland,Nematode_richness,28.199646663962703,28.96390941700313,17.863955666733958,23.536251082004537,32.826371934436395,37.71712722178419
Grassland,Nutrient_service,-0.07196548531391234,-0.07085455702530297,-0.27365445200212807,-0.15967216357200803,0.019620071393313,0.1953955058972051
Grassland,OM_decomposition_service,-0.015494735742793727,-0.026633841107865187,-0.1762677551782089,-0.09128967502302733,0.07723948476085182,0.22055015024838562
Grassland,Pathogen_control,0.9574297314787122,0.9564881619423101,0.947282704438984,0.9519586397676373,0.9639499112731628,0.9720660204080988
Grassland,Protist_JaccDist_av,0.9576548313981699,0.9581353912283381,0.9481555451542657,0.9543559593017725,0.9614980191053157,0.9672536241084582
Grassland,Protist_richness,137.27531871595286,134.5683518808881,40.947882094681006,77.11479968980449,203.3870449005883,228.32784848411376
Grassland,Protist_shannonDiv,3.401428613652706,3.3796818623487126,3.022660302224738,3.209353578278516,3.579852893947186,4.022452157700103
Grassland,Soil_carbon_service,32.27343718960376,32.625111083808335,9.4011845541711,21.789592176887478,42.82735260349455,59.078078391024526
Grassland,Soil_stability_service,0.3782039630867497,0.3764501587273653,0.11427240297757778,0.2615151180754664,0.5038337918121533,0.7696107864913383
Other,Arbuscularmycorrhizal_richness,1.3984833323681682,1.4431038690917077,0.12028207931605775,0.8721314779795476,1.9245246832472145,2.866776069728762
Other,Bac_JaccDist_av,0.925283813246918,0.9229820561858726,0.9074822980946791,0.9153638486275308,0.9362505913753407,0.9580686067895818
Other,Bac_richness,2057.312131953828,1627.7164899688064,864.5963798688724,1119.8179228839147,3766.174827551684,3891.5080707855354
Other,Bac_shannonDiv,7.273233603166905,7.306301712838561,6.807690910053069,7.070934314201072,7.455195185659927,7.77698561204468
Other,Decomposer_richness,32.41772604036443,33.97114729877647,3.4336494296633657,17.42152642164943,47.49279649624358,59.16836907935118
Other,Ectomycorrhizal_richness,4.4055551535629425,4.736001355256821,0.39263286545117987,2.6570274219831864,5.8722382732961576,8.318843546977773
Other,Fungi_JaccDist_av,0.9195533387158502,0.9192973018318298,0.9012349829459202,0.9114339887725473,0.9283841285219357,0.9447342137796053
Other,Fungi_richness,146.71358981010064,137.1837099194097,-5.0073278864428845,53.66108144834487,275.40327223909503,317.9910229958698
Other,Fungi_shannonDiv,3.073800011512382,3.07844476427996,2.2590284360521258,2.7275302549436846,3.425558838976063,4.135324560555389
Other,Invertebrate_JaccDist_av,0.976072090711109,0.974856948493513,0.9595302627700041,0.9678280661031422,0.9856804662101122,0.9997706053640545
Other,Invertebrate_richness,26.704479656919908,27.974926329523306,5.048674705905739,16.37771744297497,36.461572251165634,49.147050276841874
Other,Invertebrate_shannonDiv,1.7045015570071622,1.7432319984330036,0.7295939589628906,1.2588057351873778,2.0706525272084995,2.935391357503929
Other,Nematode_richness,19.166673803560553,20.640279718221464,2.960014834613251,11.629460351751002,26.426427031974466,32.71533065628314
Other,Nutrient_service,-0.008884598834903286,0.03336413545038136,-0.7903886667471858,-0.3124422540820214,0.3058693319970376,0.7842751588942951
Other,OM_decomposition_service,-0.15232828913998328,-0.19916002942522254,-0.6146507367674866,-0.41112499718858875,0.1628709700833086,0.49385644344031737
Other,Pathogen_control,0.9542194794226191,0.953135084389249,0.9410108684440207,0.947247662205319,0.961016906205242,0.9773349496122455
Other,Protist_JaccDist_av,0.9580113878062596,0.9559330371633352,0.9390585234472932,0.9469624541533749,0.9699178445116168,0.9908029176221264
Other,Protist_richness,108.41009149211426,85.66607713136275,-26.67093489033324,16.482945616450795,260.0798545444318,306.38593703180993
Other,Protist_shannonDiv,3.538155031157407,3.5868703089392118,2.0868042341628223,2.875314009184427,4.115071314837176,5.326574627356561
Other,Soil_carbon_service,25.20802271323622,22.299190843112495,5.750845822666806,11.937624710648553,39.445665543470994,60.19578592818058
