lc,fns,value_mean,value_median,value_ci_2.5,value_ci_17,value_ci_83,value_ci_97.5
Grassland,Arbuscularmycorrhizal_richness,5.549513408942741,5.511499973741939,3.4303605646137014,4.56893867812486,6.5526605960764375,8.57174842920198
Grassland,Bac_JaccDist_av,0.879014665789547,0.8780723679834255,0.865739074840535,0.8717305237592323,0.8868122482571461,0.8991627882562331
Grassland,Bac_richness,5703.688206230927,6102.802882419154,2500.5824394372066,5036.898355747974,6684.88710012331,7214.4957128228225
Grassland,Bac_shannonDiv,7.71369098662891,7.757199141776672,6.988747456333346,7.544166010442692,7.955472420551003,8.250912992521101
Grassland,Decomposer_richness,31.391039821052892,31.673855047153722,25.761292220769352,28.995937050972834,33.82770087121843,37.379292545480254
Grassland,Ectomycorrhizal_richness,7.403978062878393,7.3752725793336555,5.394459894952666,6.4903035832918805,8.383923385678319,10.106836871706973
Grassland,Fungi_JaccDist_av,0.850605557506798,0.8490281774724289,0.8369636725830911,0.8417150602945538,0.8604936869125237,0.8730100982323247
Grassland,Fungi_richness,337.43223149903906,366.16232566771504,100.47770446462734,235.20951541424307,439.45238244878226,474.3759000086844
Grassland,Fungi_shannonDiv,4.059138664887489,4.075994344291477,3.7479972864530207,3.92759862302224,4.188426167572945,4.401790667460179
Grassland,Invertebrate_JaccDist_av,0.9154841069373175,0.9132683154763276,0.8963585824133872,0.9051949422651289,0.9260391554605671,0.9509016218201835
Grassland,Invertebrate_richness,77.99065001769569,84.14482714434217,16.195264724533285,52.75257988916205,102.55569636821511,125.01969732234579
Grassland,Invertebrate_shannonDiv,2.7770050305361678,2.8375170884208214,1.8404724461964703,2.4629754726958133,3.1176483382063536,3.7502124648635493
Grassland,Nematode_richness,42.93815224294174,43.921838329476984,26.019797772938844,35.928656431578496,49.93834059349521,61.25663097398102
Grassland,Nutrient_service,0.08359933014776165,0.07397180462816533,0.018782023761339955,0.043484579794531346,0.13092964883611904,0.18572861707701496
Grassland,OM_decomposition_service,0.12393585024448284,0.12028255714377158,0.0719873983248247,0.094917394401116,0.15371487761626532,0.2097727300812195
Grassland,Pathogen_control,0.9775013690345414,0.97741372137245,0.9734542331472343,0.9755583122825708,0.9793991154377301,0.9833190809939412
Grassland,Protist_JaccDist_av,0.8702471150309834,0.8680775024110885,0.8562271255682247,0.8628944548246892,0.8765068496997696,0.9050044633118179
Grassland,Protist_richness,499.0447702634723,554.1513228739859,73.36317183556602,390.99058742988785,640.209047217618,680.4210777035603
Grassland,Protist_shannonDiv,5.047438943402112,5.242680821825118,3.0470429483386514,4.369629480462879,5.712493109705488,6.2769426562696244
Grassland,Soil_carbon_service,0.06133160538102395,0.06011118160528131,0.0273986976839522,0.04538719876595676,0.07766071835516966,0.11160504100536614
Grassland,Soil_stability_service,0.5841247196442145,0.5855754254743049,0.39390635083483366,0.5067717740975912,0.6675631095275897,0.8289869492592419
Grassland,Water_regulation_service,0.3824713070763194,0.3752446218258949,0.291461438381894,0.31854649256493955,0.44500407625426036,0.5303181133201115
Shrubland,Arbuscularmycorrhizal_richness,7.826749443405847,7.8541300363825926,4.6238233878552775,5.426646671928277,9.877476766396553,11.97277056275281
Shrubland,Bac_JaccDist_av,0.8709856774883573,0.8716669829611536,0.8563989361645828,0.8630442686768279,0.8779363704378477,0.8879696909349553
Shrubland,Bac_richness,5040.61080163982,5453.239297032845,2921.17573459081,3321.5835160739844,6414.928893603634,6537.4191441624735
Shrubland,Bac_shannonDiv,7.79140446261322,7.7678549000945,7.5966162674237525,7.660264682512329,7.927063212396036,8.139553335012975
Shrubland,Decomposer_richness,36.5933526141855,36.30833658038689,26.824958256651094,29.431344674414525,43.878279902722056,50.06412775208343
Shrubland,Ectomycorrhizal_richness,8.571888079492947,8.396334315050497,6.546735443781541,7.191095901089631,9.96489411087675,12.006178515080293
Shrubland,Fungi_JaccDist_av,0.8368207060081099,0.8377074289616954,0.8212477939290737,0.8283038100143729,0.8447705471096777,0.8520787660163083
Shrubland,Fungi_richness,387.8189916445124,400.6826634724703,159.7575920902012,265.4151811544034,496.60786147134206,586.5950358255409
Shrubland,Fungi_shannonDiv,4.220351963249403,4.220398898985424,3.765931953836429,3.881575113921885,4.505073518913842,4.833283776952436
Shrubland,Invertebrate_JaccDist_av,0.9093922139173112,0.9105494764254001,0.8963417458223115,0.9032314508344955,0.915060315500213,0.921350237882983
Shrubland,Invertebrate_richness,90.60608113779838,88.094324034864,34.52253286311233,62.10226154754499,125.19598519474297,152.464148471112
Shrubland,Invertebrate_shannonDiv,2.9675380846625976,2.940473716941832,2.625878428132364,2.736892877039714,3.2062960348455927,3.527792876472845
Shrubland,Nematode_richness,50.70493285360026,47.924136246209876,26.63034802870609,37.71508983779955,67.02797558703385,82.95486212708376
Shrubland,Nutrient_service,0.08211969750327354,0.07367514128041719,0.010622968176771934,0.04230387534797099,0.11535755412647927,0.24225108241289697
Shrubland,OM_decomposition_service,0.09205273800967742,0.09060876294607256,0.05892481254216309,0.07166786633185207,0.11354457224534441,0.1408026744545996
Shrubland,Pathogen_control,0.9787410872114487,0.9786089416595097,0.9764843996571763,0.9776016485647835,0.9799219713849759,0.9823280847141139
Shrubland,Protist_JaccDist_av,0.862865552641324,0.8639928805166923,0.8456059319278885,0.8534896582712145,0.8713866574672202,0.8800858806448679
Shrubland,Protist_richness,441.76107611533365,448.22486515246584,158.46299321694767,266.95201126518714,620.2319666086565,725.7898190429252
Shrubland,Protist_shannonDiv,5.194861461858171,5.170864402857022,4.8756126990524375,5.0419812213540895,5.375960016935357,5.672121274528887
