lc,fns,value_mean,value_median,value_ci_2.5,value_ci_17,value_ci_83,value_ci_97.5
Cropland,Arbuscularmycorrhizal_richness,2.587943712181645,2.2199806647014984,0.8639532649745282,1.7578120824588737,3.5267652208323437,6.375226164099009
Cropland,Bac_JaccDist_av,0.9178997510892198,0.9175257863153898,0.9088205938337428,0.9135335662521616,0.9224997463903339,0.9297553716691844
Cropland,Bac_richness,2469.8857726511433,2729.5176647563303,644.916158206128,1001.2069522020216,3911.992993938625,4042.922153683181
Cropland,Bac_shannonDiv,7.398795838359869,7.396608281466846,7.132206881216099,7.279860846294203,7.516561451038435,7.755494054131829
Cropland,Decomposer_richness,46.051022531649856,47.58113690466702,24.811306701448782,35.84567960884257,54.84897290354411,71.49346800026056
Cropland,Ectomycorrhizal_richness,5.598462062920254,5.456322914251489,2.6229988849761336,4.0855264196692405,7.2182099032374385,9.548477587161535
Cropland,Fungi_JaccDist_av,0.9148568772828344,0.9152689264487024,0.8985470950222308,0.9059606883343924,0.9235607269399965,0.9347977443461928
Cropland,Fungi_richness,214.44501208353583,213.41948270186796,63.34791341834564,125.30456314843568,325.8088096481306,347.7341485213293
Cropland,Fungi_shannonDiv,3.4525530117771637,3.390092637801482,2.9322612149998615,3.1710988263918067,3.756217597474727,4.2478750526638684
Cropland,Invertebrate_JaccDist_av,0.9690410392772497,0.9695443774804469,0.9538348187690276,0.9600620630825514,0.9779823465320778,0.9878727593928438
Cropland,Invertebrate_richness,32.11863094386141,33.633091540459844,16.882084902280873,24.380782939535308,38.66560476921652,47.39553650577915
Cropland,Invertebrate_shannonDiv,1.7459073122554056,1.7365493018761975,1.2513350165705923,1.5076752492996324,1.9746108956103843,2.4351824511798186
Cropland,Nematode_richness,24.351214214847218,25.499091624691644,13.045612376788444,18.75801695840684,28.961077988006735,36.29046043922633
Cropland,Nutrient_service,0.14305859837437576,0.06943697002892163,-0.18768851273040155,-0.03678701730890763,0.35540288218461774,0.9082247269771866
Cropland,OM_decomposition_service,-0.3505148075252897,-0.34869302566058186,-0.3957173918497417,-0.368697255128188,-0.33235660506409936,-0.2984588767610558
Cropland,Pathogen_control,0.9536182042899622,0.9535477388348653,0.9447973271690937,0.9496171706784853,0.9571825552607798,0.9663112787937875
Cropland,Protist_JaccDist_av,0.9466656231970398,0.947529865876233,0.9306719198086002,0.9385709026516927,0.9541350976159922,0.9652864439429338
Cropland,Protist_richness,194.57205166213043,203.87215414153485,3.5695938087425994,69.01954260393927,322.9916564932888,348.08102474154356
Cropland,Protist_shannonDiv,3.9526078645290865,3.923661243580991,2.7570006825372313,3.3854756915813455,4.556949247357257,5.492510384579129
Cropland,Soil_carbon_service,19.98254153479549,19.36031679570413,12.461516624448295,16.797324321129988,23.59108491732229,33.46811428484594
Cropland,Soil_stability_service,-0.1284943596935965,-0.10081058128174888,-0.8708684832829515,-0.37137945666311384,0.14361468111788875,0.5859218307340688
Grassland,Arbuscularmycorrhizal_richness,3.2896948350728468,3.2906280180533756,2.106548297478188,2.7202093327243144,3.838064063218429,4.84208527713073
Grassland,Bac_JaccDist_av,0.9210019857257232,0.9207536967073793,0.9164139033210962,0.9186567513101949,0.9234521684213316,0.9280269454303944
Grassland,Bac_richness,2613.8056355378217,2805.1711127331137,780.2969777770874,1875.7640175800207,3494.1960593603662,3815.283580539169
Grassland,Bac_shannonDiv,7.1886645477308395,7.199698515847851,7.010617084985422,7.108181188755929,7.263479907158767,7.373531570600694
Grassland,Decomposer_richness,37.29861294697892,37.15462587130809,27.39373992888502,32.915760873764235,41.63155927017175,51.819153781114274
Grassland,Ectomycorrhizal_richness,5.513856900820474,5.48650930520931,4.032760032504685,4.779081968392684,6.210570221277285,7.755860456674558
Grassland,Fungi_JaccDist_av,0.9226868493777306,0.9235868161790315,0.912510728361087,0.9191651924304616,0.9266987048496691,0.9309731438802022
Grassland,Fungi_richness,213.11161606387944,230.42787097963122,58.227030498958555,140.85704225137826,278.8374430328364,321.62403497150325
Grassland,Fungi_shannonDiv,3.2717094115350176,3.254300366589324,3.0145529975623226,3.1387643727312695,3.388473877026763,3.7380163482024993
Grassland,Invertebrate_JaccDist_av,0.9704637420911907,0.9711061357823544,0.9652197918922398,0.9686691454064758,0.9721807124871198,0.9757115449861054
Grassland,Invertebrate_richness,36.641203877765186,37.62013719748456,23.370361937602045,30.47027695358335,42.61482170328259,48.87368854895081
Grassland,Invertebrate_shannonDiv,2.004249030115972,1.9979029501016217,1.650063041803091,1.8416542491044405,2.1577558027042616,2.530367489561299
Grassland,Nematode_richness,28.147491883862322,28.945779180050366,17.68957287448694,23.41466056888363,32.807980056871614,37.784878321063346
Grassland,Nutrient_service,-0.07261332397066998,-0.073423307106358,-0.26452346988672193,-0.15391172791679725,0.01329695010222389,0.18386307241515026
Grassland,OM_decomposition_service,-0.014858560391895712,-0.02619634804168651,-0.17512667335839063,-0.09194498555033256,0.07847943673798755,0.22162013211223328
Grassland,Pathogen_control,0.9573702360593681,0.9563948299025877,0.9473603585299571,0.9520229093168793,0.9638134280501398,0.9717644064777129
Grassland,Protist_JaccDist_av,0.9575995273408678,0.9581352277499644,0.9478611378825931,0.9542103183928692,0.9615235647198771,0.9672813696942106
Grassland,Protist_richness,137.05337400347196,134.28855076927738,40.27619566601736,76.61232742764498,203.47779070301536,228.84121357284053
Grassland,Protist_shannonDiv,3.4046250996939276,3.3799387520600774,3.034647091545474,3.2191448609457365,3.579087823044908,4.00842803087651
