"","lc","fns","Label","Group_function","Organism","effect_mean","effect_SD","effect_median","effect_ci_2.5","effect_ci_17","effect_ci_83","effect_ci_97.5"
"28","Grassland","Fungi_JaccDist_av","Fungal Dissimilarity","Dissimilarity","Fungi",-0.0371530521623673,0.392691011980283,-0.0452672021795557,-0.682649073140407,-0.407278927433548,0.323003156008397,0.775759106833515
"29","Grassland","Fungi_richness","Fungal Richness","Richness","Fungi",0.273788805692996,0.511064372041733,0.190403531606318,-0.452375047789926,-0.17438751562572,0.78977525288614,1.38249772164637
"30","Grassland","Fungi_shannonDiv","Fungal Shannon","Shannon","Fungi",0.173741854709898,0.382736571733626,0.157653013171858,-0.441794552077438,-0.184380281336747,0.531587011200434,0.947268600043226
"31","Grassland","Invertebrate_JaccDist_av","Invertebrate Dissimilarity","Dissimilarity","Invertebrates",0.177479033275032,0.376475247899009,0.167678747586151,-0.415069148518522,-0.177415293841679,0.532342957691101,0.975355594955348
"32","Grassland","Invertebrate_richness","Invertebrate Richness","Richness","Invertebrates",0.251896355207751,0.313169652455675,0.239979824276234,-0.237722674919299,-0.0544455487682667,0.544896034622151,0.881307908365115
"33","Grassland","Invertebrate_shannonDiv","Invertebrate Shannon","Shannon","Invertebrates",-0.382471410540974,0.452499320525209,-0.380295994557985,-1.15001039466727,-0.824338801583213,0.0852761493815336,0.442950886067915
"34","Grassland","Nematode_richness","Nematode Richness","Richness","Nematodes",-0.0546854507473542,0.380123974802844,-0.0449941547615061,-0.719752579798311,-0.420450493163557,0.30124760412826,0.680831236911123
"35","Grassland","Nutrient_service","Nutrient cycling","Function","Function",-1.03891415246293,0.357098889346531,-1.0173302851719,-1.64330644090603,-1.3614617962943,-0.692356000544394,-0.423183399159872
"36","Grassland","OM_decomposition_service","Decomposition (OM)","Function","Function",0.516619714528207,0.288466928257959,0.524877550157858,0.0421248456476108,0.228599972606851,0.801689252980425,1.07095135940069
"37","Grassland","Pathogen_control","Pathogen control","Function","Function",-0.640677808320019,0.284830928824621,-0.649223543124197,-1.10545352278879,-0.904218230926325,-0.385688712036103,-0.0162278287542115
"38","Grassland","Protist_JaccDist_av","Protist Dissimilarity","Dissimilarity","Protists",0.435774133573207,0.277750871903449,0.424916363495653,-0.0382663762026598,0.186058463284514,0.712111385038411,0.977138192399488
"39","Grassland","Protist_richness","Protist Richness","Richness","Protists",-0.526630785775477,0.402711382944566,-0.503290392899574,-1.24830015696255,-0.904998210237522,-0.169816997736026,0.228575800424402
"40","Grassland","Protist_shannonDiv","Protist Shannon","Shannon","Protists",0.744697739857018,0.338024236146891,0.752272321141149,0.167537794456611,0.4232613476325,1.03859800949071,1.39284774422857
"41","Grassland","Soil_carbon_service","Soil carbon","Function","Function",0.00599800313819138,0.287490701597285,-0.0309714449094976,-0.441271962064602,-0.265169483383584,0.341320605828001,0.545091593940488
"42","Grassland","Soil_stability_service","Soil stability","Function","Function",0.296067897032469,0.32319756692611,0.308492218058462,-0.2593452774242,-0.0146533101914832,0.579870836507464,0.8969938823376
"43","Woodland","Arbuscularmycorrhizal_richness","AM fungi Richness","Richness","Fungi",0.33772376453737,0.476039805880787,0.344181110315641,-0.497543113138823,-0.0877058019307029,0.802955068546966,1.26025207562521
"44","Woodland","Bac_JaccDist_av","Bacterial Dissimilarity","Dissimilarity","Bacteria",-0.161317978103701,0.516166626757805,-0.111564159077143,-1.10053349435412,-0.631632424678359,0.323331494951974,0.678132116903786
"45","Woodland","Bac_richness","Bacterial Richness","Richness","Bacteria",0.14237220619824,0.507613181558223,0.112866281463052,-0.647671485924913,-0.293816223574289,0.586860475902626,1.23744746757283
"46","Woodland","Bac_shannonDiv","Bacterial Shannon","Shannon","Bacteria",0.0768538365543218,0.515524413910195,0.0473220013503385,-0.699605007466529,-0.379057311142821,0.516378378102174,1.25386923471606
"47","Woodland","Decomposer_richness","Decomposer Richness","Richness","Decomposers",0.316945940879541,0.493923637559009,0.326942386026335,-0.545181535279259,-0.12456216207421,0.77452977903317,1.25501097724154
"48","Woodland","Ectomycorrhizal_richness","EM fungi Richness","Richness","Fungi",0.278802102818709,0.481999456073694,0.263881094799983,-0.496329684720094,-0.143971813955975,0.733455478666974,1.25232893072605
"49","Woodland","Fungi_JaccDist_av","Fungal Dissimilarity","Dissimilarity","Fungi",-0.220817513063834,0.538496582304357,-0.213561263724128,-1.13987351190485,-0.708789128923957,0.256969947576809,0.813602655888892
"50","Woodland","Fungi_richness","Fungal Richness","Richness","Fungi",0.252561530147968,0.50015024962129,0.233377524451042,-0.484838628623812,-0.196344979879599,0.706468873352277,1.32608623494413
"51","Woodland","Fungi_shannonDiv","Fungal Shannon","Shannon","Fungi",0.204453035433913,0.536658942756579,0.206191748024893,-0.628600663987613,-0.2623013308591,0.670773520128342,1.34049446614779
"52","Woodland","Invertebrate_JaccDist_av","Invertebrate Dissimilarity","Dissimilarity","Invertebrates",0.310044031262949,0.525825717857454,0.315213393086235,-0.555948491113545,-0.190741729553423,0.767269576493586,1.36811333424694
"53","Woodland","Invertebrate_richness","Invertebrate Richness","Richness","Invertebrates",-0.239085131116319,0.511925772671028,-0.22337144550275,-1.08089382057246,-0.731871901711059,0.254024124011681,0.76110160091607
"54","Woodland","Invertebrate_shannonDiv","Invertebrate Shannon","Shannon","Invertebrates",-0.193832921662151,0.522651033200731,-0.187930443691442,-1.05141883790641,-0.66935506877911,0.288408184699753,0.809984588748298
"55","Woodland","Nematode_richness","Nematode Richness","Richness","Nematodes",-0.296827723170387,0.483573995491727,-0.301253550962059,-1.0288963961944,-0.742633950515691,0.140660758449658,0.654190194128376
"56","Woodland","Nutrient_service","Nutrient cycling","Function","Function",0.0645597026677861,0.478213562364756,0.0286428244264887,-0.642356028132827,-0.38833727576435,0.510818067789849,1.04790316334029
"57","Woodland","OM_decomposition_service","Decomposition (OM)","Function","Function",0.191445308603928,0.51914710640941,0.228498593845789,-0.674659003303524,-0.273250134095988,0.661059380156764,1.16311901821489
"58","Woodland","Pathogen_control","Pathogen control","Function","Function",-0.217881516447658,0.540884459362077,-0.196190178556358,-1.14738897792522,-0.701601395753668,0.275012625571617,0.769145785711705
"59","Woodland","Protist_JaccDist_av","Protist Dissimilarity","Dissimilarity","Protists",0.0533742194258738,0.522064358311052,0.0549587824466014,-0.808226448173939,-0.406256016505968,0.523650016019409,1.06518019508977
"60","Woodland","Protist_richness","Protist Richness","Richness","Protists",-0.222966333544349,0.516294652679356,-0.237036087686669,-0.993125228420581,-0.708959142445833,0.216613716399463,0.836857986239362
"61","Woodland","Protist_shannonDiv","Protist Shannon","Shannon","Protists",0.339388268324622,0.539231314339661,0.409627889306987,-0.704296116254899,-0.148430167143538,0.806307826209938,1.27011093580714
"62","Woodland","Soil_carbon_service","Soil carbon","Function","Function",-0.320171262846965,0.519528020408388,-0.348188735048004,-1.10220461055454,-0.780058780020519,0.12772262578262,0.800917581227518
"63","Woodland","Soil_stability_service","Soil stability","Function","Function",0.102794066938714,0.544025515959801,0.0925047276131482,-0.750159852130583,-0.366651630813974,0.604224992065852,1.1569242298921
"64",NA,"Water_regulation_service","Water regulation","Function","Function",NA,NA,NA,NA,NA,NA,NA
