"lc","lower","effect","upper","fns","run","Label","Label_short","Group_function","Organism"
"Dryland",-1.16295680778033,-0.707325158628612,-0.247315122666423,"Bac_richness",103,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Dryland",-1.01908666009592,-0.567975147256534,-0.113278915754444,"Fungi_richness",103,"Fungal Richness","Fungal R","Richness","Fungi"
"Dryland",-0.728572688061982,-0.283377498682624,0.163662027996374,"Invertebrate_richness",103,"Invertebrate Richness","Invertebrate R","Richness","Invertebrates"
"Dryland",-0.959927435320007,-0.510375562083251,-0.0575728519024627,"Protist_richness",103,"Protist Richness","Protist R","Richness","Protists"
"Dryland",-1.16917683895444,-0.713327115230176,-0.253066244389178,"Nematode_richness",103,"Nematode Richness","Nematode R","Richness","Nematodes"
"Dryland",-1.08439385268867,-0.631356367247492,-0.174366295281725,"Bac_shannonDiv",103,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Dryland",-0.617105820466326,-0.172979356242691,0.272285173611116,"Fungi_shannonDiv",103,"Fungal Shannon","Fungal S","Shannon","Fungi"
"Dryland",-1.07835491608798,-0.625504518879318,-0.168727920454898,"Invertebrate_shannonDiv",103,"Invertebrate Shannon","Invertebrate S","Shannon","Invertebrates"
"Dryland",-0.564691303953249,-0.120828136810579,0.323826473705449,"Protist_shannonDiv",103,"Protist Shannon","Protist S","Shannon","Protists"
"Dryland",-1.4699068494473,-1.00139551617106,-0.527022285412007,"Ectomycorrhizal_richness",103,"EM fungi Richness","EM fungi R","Richness","Fungi"
"Dryland",-0.690328521302976,-0.245576245405968,0.200776773542091,"Arbuscularmycorrhizal_richness",103,"AM fungi Richness","AM fungi R","Richness","Fungi"
"Dryland",-0.777191451775238,-0.331316668602984,0.116706345785354,"Decomposer_richness",103,"Decomposer Richness","Decomposer R","Richness","Decomposers"
"Dryland",-0.0216647350698009,0.428742640509385,0.876398516346094,"Bac_JaccDist_av",103,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Dryland",-0.117519056641002,0.330485948878639,0.77634786125458,"Fungi_JaccDist_av",103,"Fungal Dissimilarity","Fungal D","Dissimilarity","Fungi"
"Dryland",0.0907113930410367,0.544620307188765,0.99507769230429,"Protist_JaccDist_av",103,"Protist Dissimilarity","Protist D","Dissimilarity","Protists"
"Dryland",-0.0672440757637317,0.381953343166605,0.828681964013074,"Invertebrate_JaccDist_av",103,"Invertebrate Dissimilarity","Invertebrate D","Dissimilarity","Invertebrates"
"Dryland",-0.541934117527451,-0.0981367646622201,0.346298484163043,"Soil_carbon_service",104,"Soil carbon","Soil carbon","Function","Function"
"Dryland",-0.574703220298852,-0.130802018528816,0.313957233048113,"OM_decomposition_service",104,"Decomposition (OM)","Decomposition (OM)","Function","Function"
"Dryland",-0.105011253852643,0.343275909410873,0.789340301740097,"Soil_stability_service",104,"Soil stability","Soil stability","Function","Function"
"Dryland",-0.887200272142951,-0.439320481555865,0.011369910184557,"Nutrient_service",104,"Nutrient cycling","Nutrient cycling","Function","Function"
"Dryland",-0.916014539383854,-0.467506181491989,-0.0160076522595329,"Pathogen_control",104,"Pathogen control","Pathogen control","Function","Function"
"Dryland",-1.00214302065979,-0.551496182472143,-0.0973536527749804,"Bac_richness",104,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Dryland",-0.82867705068037,-0.381948525970444,0.0672487745280504,"Fungi_richness",104,"Fungal Richness","Fungal R","Richness","Fungi"
"Dryland",-0.553945818846985,-0.110118485997173,0.334429384681032,"Invertebrate_richness",104,"Invertebrate Richness","Invertebrate R","Richness","Invertebrates"
"Dryland",-0.888894800859131,-0.44097976681477,0.00975726849301173,"Protist_richness",104,"Protist Richness","Protist R","Richness","Protists"
"Dryland",-0.955560552072996,-0.50611688280691,-0.0534505902913162,"Nematode_richness",104,"Nematode Richness","Nematode R","Richness","Nematodes"
"Dryland",-0.991737339036476,-0.541368292790726,-0.0875672094884131,"Bac_shannonDiv",104,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Dryland",-0.49622658368777,-0.052478848671933,0.391616269024958,"Fungi_shannonDiv",104,"Fungal Shannon","Fungal S","Shannon","Fungi"
"Dryland",-0.878319336384997,-0.430632479628953,0.0198262477964449,"Invertebrate_shannonDiv",104,"Invertebrate Shannon","Invertebrate S","Shannon","Invertebrates"
"Dryland",-0.295155922546242,0.149815533101127,0.593807584100402,"Protist_shannonDiv",104,"Protist Shannon","Protist S","Shannon","Protists"
"Dryland",-1.29643804476769,-0.835727643596798,-0.369964294370293,"Ectomycorrhizal_richness",104,"EM fungi Richness","EM fungi R","Richness","Fungi"
"Dryland",-0.660875111104673,-0.216411691533283,0.229466446758887,"Arbuscularmycorrhizal_richness",104,"AM fungi Richness","AM fungi R","Richness","Fungi"
"Dryland",-0.796487023025353,-0.350304800810373,0.09813748324797,"Decomposer_richness",104,"Decomposer Richness","Decomposer R","Richness","Decomposers"
"Dryland",-0.0510021771367717,0.398613901734982,0.845660218488181,"Bac_JaccDist_av",104,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Dryland",-0.221930340385271,0.224074470414986,0.668610679262424,"Fungi_JaccDist_av",104,"Fungal Dissimilarity","Fungal D","Dissimilarity","Fungi"
"Dryland",0.0677749417225598,0.520909298504416,0.970733067555006,"Protist_JaccDist_av",104,"Protist Dissimilarity","Protist D","Dissimilarity","Protists"
"Dryland",-0.175166030090672,0.271652195600908,0.716707792280135,"Invertebrate_JaccDist_av",104,"Invertebrate Dissimilarity","Invertebrate D","Dissimilarity","Invertebrates"
"Dryland",-0.337245648856399,0.107274931644513,0.551089344740431,"Soil_carbon_service",105,"Soil carbon","Soil carbon","Function","Function"
"Dryland",-0.415431499329135,0.0285300041425045,0.472305044712832,"OM_decomposition_service",105,"Decomposition (OM)","Decomposition (OM)","Function","Function"
"Dryland",-0.00878790589813455,0.441977227588685,0.889913527769403,"Soil_stability_service",105,"Soil stability","Soil stability","Function","Function"
"Dryland",-0.708644362965965,-0.263689748096613,0.182982067758859,"Nutrient_service",105,"Nutrient cycling","Nutrient cycling","Function","Function"
"Dryland",-0.977431013120052,-0.527435757547068,-0.0740911544384531,"Pathogen_control",105,"Pathogen control","Pathogen control","Function","Function"
"Dryland",-1.10058582383946,-0.647034428117771,-0.189444619070662,"Bac_richness",105,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Dryland",-0.786496830893901,-0.340477530392982,0.107747026501982,"Fungi_richness",105,"Fungal Richness","Fungal R","Richness","Fungi"
"Dryland",-0.521674007326889,-0.0779145387447777,0.366357906666307,"Invertebrate_richness",105,"Invertebrate Richness","Invertebrate R","Richness","Invertebrates"
"Dryland",-0.795504193444117,-0.349337176590704,0.0990819512116226,"Protist_richness",105,"Protist Richness","Protist R","Richness","Protists"
"Dryland",-0.972439266943069,-0.522572027932569,-0.069384339704844,"Nematode_richness",105,"Nematode Richness","Nematode R","Richness","Nematodes"
"Dryland",-1.05629799332676,-0.604118018027488,-0.148136171554121,"Bac_shannonDiv",105,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Dryland",-0.452263390195269,-0.00844452629929341,0.435429849318131,"Fungi_shannonDiv",105,"Fungal Shannon","Fungal S","Shannon","Fungi"
"Dryland",-0.969159889188976,-0.519376071376099,-0.0662907631982706,"Invertebrate_shannonDiv",105,"Invertebrate Shannon","Invertebrate S","Shannon","Invertebrates"
"Dryland",-0.48501377206594,-0.0412533662864427,0.402775101249197,"Protist_shannonDiv",105,"Protist Shannon","Protist S","Shannon","Protists"
"Dryland",-1.22561312333577,-0.767701125132815,-0.305086363872192,"Ectomycorrhizal_richness",105,"EM fungi Richness","EM fungi R","Richness","Fungi"
"Dryland",-0.644474694406358,-0.200148926508867,0.245484711943354,"Arbuscularmycorrhizal_richness",105,"AM fungi Richness","AM fungi R","Richness","Fungi"
"Dryland",-0.82995614040094,-0.383202905145304,0.0660186854089077,"Decomposer_richness",105,"Decomposer Richness","Decomposer R","Richness","Decomposers"
"Dryland",0.0458982292957,0.498323813012433,0.947572056647882,"Bac_JaccDist_av",105,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Dryland",-0.210760263255742,0.23542196104002,0.680068530543737,"Fungi_JaccDist_av",105,"Fungal Dissimilarity","Fungal D","Dissimilarity","Fungi"
"Dryland",0.110609700442863,0.565220477161475,1.01625326992031,"Protist_JaccDist_av",105,"Protist Dissimilarity","Protist D","Dissimilarity","Protists"
"Dryland",-0.145121684041788,0.302287421815216,0.747736329160253,"Invertebrate_JaccDist_av",105,"Invertebrate Dissimilarity","Invertebrate D","Dissimilarity","Invertebrates"
"Dryland",-0.461192620323276,-0.0173966280516208,0.426513764273191,"Soil_carbon_service",106,"Soil carbon","Soil carbon","Function","Function"
"Dryland",-0.559578239978754,-0.115727423991186,0.328875954972441,"OM_decomposition_service",106,"Decomposition (OM)","Decomposition (OM)","Function","Function"
"Dryland",-0.0384052537396163,0.411540194712843,0.858840925063344,"Soil_stability_service",106,"Soil stability","Soil stability","Function","Function"
"Dryland",-0.84368367499939,-0.39667902927411,0.0528873822588238,"Nutrient_service",106,"Nutrient cycling","Nutrient cycling","Function","Function"
"Dryland",-1.08205780972279,-0.629092893552381,-0.172187222251951,"Pathogen_control",106,"Pathogen control","Pathogen control","Function","Function"
"Dryland",-0.998337603306094,-0.547793120805004,-0.093782526453365,"Bac_richness",106,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Dryland",-0.823172332069044,-0.376538088108037,0.0725269748073291,"Fungi_richness",106,"Fungal Richness","Fungal R","Richness","Fungi"
"Dryland",-0.483616941322331,-0.0398534049903867,0.404167248147049,"Invertebrate_richness",106,"Invertebrate Richness","Invertebrate R","Richness","Invertebrates"
"Dryland",-0.780139411891442,-0.334219542513031,0.113866756229314,"Protist_richness",106,"Protist Richness","Protist R","Richness","Protists"
"Dryland",-0.933974664667011,-0.485051523753806,-0.0330319257720661,"Nematode_richness",106,"Nematode Richness","Nematode R","Richness","Nematodes"
"Dryland",-1.02154833667592,-0.57036810072777,-0.115587067088046,"Bac_shannonDiv",106,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Dryland",-0.535267055431396,-0.0914849773641788,0.35289026191466,"Fungi_shannonDiv",106,"Fungal Shannon","Fungal S","Shannon","Fungi"
"Dryland",-0.81905013373579,-0.372487764401141,0.0764827219530024,"Invertebrate_shannonDiv",106,"Invertebrate Shannon","Invertebrate S","Shannon","Invertebrates"
"Dryland",-0.413572829482842,0.0303979340646089,0.474169468932722,"Protist_shannonDiv",106,"Protist Shannon","Protist S","Shannon","Protists"
"Dryland",-1.31751005795664,-0.855918808210856,-0.389164159906079,"Ectomycorrhizal_richness",106,"EM fungi Richness","EM fungi R","Richness","Fungi"
"Dryland",-0.592794974810796,-0.148808255884496,0.296152384529267,"Arbuscularmycorrhizal_richness",106,"AM fungi Richness","AM fungi R","Richness","Fungi"
"Dryland",-0.778547934664791,-0.332652377145942,0.115399688360717,"Decomposer_richness",106,"Decomposer Richness","Decomposer R","Richness","Decomposers"
"Dryland",-0.0396669011108622,0.410242957987737,0.857517632871616,"Bac_JaccDist_av",106,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Dryland",-0.178310911987277,0.268447866947692,0.713460610499333,"Fungi_JaccDist_av",106,"Fungal Dissimilarity","Fungal D","Dissimilarity","Fungi"
"Dryland",0.032576197682757,0.484581638794949,0.933493449131685,"Protist_JaccDist_av",106,"Protist Dissimilarity","Protist D","Dissimilarity","Protists"
"Dryland",-0.192977213173448,0.253513358323342,0.69835220511745,"Invertebrate_JaccDist_av",106,"Invertebrate Dissimilarity","Invertebrate D","Dissimilarity","Invertebrates"
"Dryland",-0.605115438573565,-0.161060992815603,0.284046870360194,"Soil_carbon_service",107,"Soil carbon","Soil carbon","Function","Function"
"Dryland",-0.637480323390964,-0.193207899185365,0.252325298811196,"OM_decomposition_service",107,"Decomposition (OM)","Decomposition (OM)","Function","Function"
"Dryland",0.00943650224703818,0.460737909168353,0.909090935090298,"Soil_stability_service",107,"Soil stability","Soil stability","Function","Function"
"Dryland",-0.980824254409725,-0.530741264962878,-0.0772935634043013,"Nutrient_service",107,"Nutrient cycling","Nutrient cycling","Function","Function"
"Dryland",-0.800425979658248,-0.354180853285052,0.09435324180011,"Pathogen_control",107,"Pathogen control","Pathogen control","Function","Function"
"Dryland",-1.09431074185729,-0.640959453406041,-0.183601426792796,"Bac_richness",107,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Dryland",-0.862082564924599,-0.4147205636189,0.0353117896917335,"Fungi_richness",107,"Fungal Richness","Fungal R","Richness","Fungi"
"Dryland",-0.658977637865374,-0.214529973024419,0.231319180963138,"Invertebrate_richness",107,"Invertebrate Richness","Invertebrate R","Richness","Invertebrates"
"Dryland",-0.828706094905383,-0.381977002056027,0.0672209985510661,"Protist_richness",107,"Protist Richness","Protist R","Richness","Protists"
"Dryland",-1.06052331942584,-0.608216328784726,-0.152084678433126,"Nematode_richness",107,"Nematode Richness","Nematode R","Richness","Nematodes"
"Dryland",-1.07624710519773,-0.623461622739041,-0.166770716270461,"Bac_shannonDiv",107,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Dryland",-0.523210643596863,-0.0794502177194617,0.364834321096864,"Fungi_shannonDiv",107,"Fungal Shannon","Fungal S","Shannon","Fungi"
"Dryland",-0.866416766062716,-0.418963610502188,0.0311811110991155,"Invertebrate_shannonDiv",107,"Invertebrate Shannon","Invertebrate S","Shannon","Invertebrates"
"Dryland",-0.58479037903189,-0.140844055097135,0.304023243099001,"Protist_shannonDiv",107,"Protist Shannon","Protist S","Shannon","Protists"
"Dryland",-1.34101163972683,-0.878424451284907,-0.41055732936607,"Ectomycorrhizal_richness",107,"EM fungi Richness","EM fungi R","Richness","Fungi"
"Dryland",-0.690766006526365,-0.246009097584646,0.200351321121863,"Arbuscularmycorrhizal_richness",107,"AM fungi Richness","AM fungi R","Richness","Fungi"
"Dryland",-0.726428307863048,-0.281260617900901,0.165738418879044,"Decomposer_richness",107,"Decomposer Richness","Decomposer R","Richness","Decomposers"
"Dryland",-0.057401223068306,0.392047562053574,0.83896843136011,"Bac_JaccDist_av",107,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Dryland",-0.235818169322443,0.209961480144137,0.654369384931652,"Fungi_JaccDist_av",107,"Fungal Dissimilarity","Fungal D","Dissimilarity","Fungi"
"Dryland",0.0924157210366518,0.546383376902048,0.996889091774898,"Protist_JaccDist_av",107,"Protist Dissimilarity","Protist D","Dissimilarity","Protists"
"Dryland",-0.168430375894464,0.27851652600674,0.723648530798149,"Invertebrate_JaccDist_av",107,"Invertebrate Dissimilarity","Invertebrate D","Dissimilarity","Invertebrates"
"Dryland",-0.675011697728139,-0.230420180114689,0.21567943698777,"Soil_carbon_service",108,"Soil carbon","Soil carbon","Function","Function"
"Dryland",-0.696807468142065,-0.25198554901544,0.194484709328066,"OM_decomposition_service",108,"Decomposition (OM)","Decomposition (OM)","Function","Function"
"Dryland",-0.117647584413569,0.330354577303542,0.776214457830511,"Soil_stability_service",108,"Soil stability","Soil stability","Function","Function"
"Dryland",-0.92406026464788,-0.475368139421942,-0.0236379982755217,"Nutrient_service",108,"Nutrient cycling","Nutrient cycling","Function","Function"
"Dryland",-0.970356372044989,-0.52054218059966,-0.0674195792996754,"Pathogen_control",108,"Pathogen control","Pathogen control","Function","Function"
"Dryland",-1.05941156757423,-0.607138055884502,-0.151045610576815,"Bac_richness",108,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Dryland",-0.83089841863984,-0.384127304933602,0.0651293713395205,"Fungi_richness",108,"Fungal Richness","Fungal R","Richness","Fungi"
"Dryland",-0.652924059922676,-0.208526868255328,0.237231207862835,"Invertebrate_richness",108,"Invertebrate Richness","Invertebrate R","Richness","Invertebrates"
"Dryland",-0.805517365246593,-0.359188068777828,0.0894634996321391,"Protist_richness",108,"Protist Richness","Protist R","Richness","Protists"
"Dryland",-1.04759883675393,-0.595678544817971,-0.140001963631449,"Nematode_richness",108,"Nematode Richness","Nematode R","Richness","Nematodes"
"Dryland",-1.02596460310819,-0.574660308580798,-0.119728504325989,"Bac_shannonDiv",108,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Dryland",-0.447818276883275,-0.00398633986134508,0.439871779450339,"Fungi_shannonDiv",108,"Fungal Shannon","Fungal S","Shannon","Fungi"
"Dryland",-0.8039697985548,-0.357666327676309,0.0909495785434028,"Invertebrate_shannonDiv",108,"Invertebrate Shannon","Invertebrate S","Shannon","Invertebrates"
"Dryland",-0.508187331359034,-0.0644369264993827,0.379737007694309,"Protist_shannonDiv",108,"Protist Shannon","Protist S","Shannon","Protists"
"Dryland",-1.27675960317564,-0.816847747807862,-0.351980695385498,"Ectomycorrhizal_richness",108,"EM fungi Richness","EM fungi R","Richness","Fungi"
"Dryland",-0.602004439371273,-0.157967684287365,0.287101493758517,"Arbuscularmycorrhizal_richness",108,"AM fungi Richness","AM fungi R","Richness","Fungi"
"Dryland",-0.690271680782431,-0.245520006088896,0.200831134184649,"Decomposer_richness",108,"Decomposer Richness","Decomposer R","Richness","Decomposers"
"Dryland",0.0136223235381637,0.465049055499441,0.913500728965167,"Bac_JaccDist_av",108,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Dryland",-0.208719329409464,0.237497373102181,0.682165095303361,"Fungi_JaccDist_av",108,"Fungal Dissimilarity","Fungal D","Dissimilarity","Fungi"
"Dryland",0.178009834899316,0.63514030957985,1.08829970255644,"Protist_JaccDist_av",108,"Protist Dissimilarity","Protist D","Dissimilarity","Protists"
"Dryland",-0.133623862435228,0.314033747939929,0.759645210859751,"Invertebrate_JaccDist_av",108,"Invertebrate Dissimilarity","Invertebrate D","Dissimilarity","Invertebrates"
"Dryland",-0.731805818685863,-0.286569062433783,0.16053195848874,"Soil_carbon_service",109,"Soil carbon","Soil carbon","Function","Function"
"Dryland",-0.705965351056997,-0.261041449944545,0.185588336009287,"OM_decomposition_service",109,"Decomposition (OM)","Decomposition (OM)","Function","Function"
"Dryland",-0.100913552521775,0.347474466704372,0.793613031034237,"Soil_stability_service",109,"Soil stability","Soil stability","Function","Function"
"Dryland",-1.00278656852529,-0.552122347792286,-0.0979593115869539,"Nutrient_service",109,"Nutrient cycling","Nutrient cycling","Function","Function"
"Dryland",-0.954040528673348,-0.504634295366122,-0.0520174285715844,"Pathogen_control",109,"Pathogen control","Pathogen control","Function","Function"
"Dryland",-1.13429782412755,-0.679651798553969,-0.22078093014308,"Bac_richness",109,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Dryland",-0.989314838191122,-0.539009803385942,-0.0852863884158577,"Fungi_richness",109,"Fungal Richness","Fungal R","Richness","Fungi"
"Dryland",-0.73740865027187,-0.292099042875531,0.155109817274745,"Invertebrate_richness",109,"Invertebrate Richness","Invertebrate R","Richness","Invertebrates"
"Dryland",-0.955134589388568,-0.505701422834745,-0.0530489525307239,"Protist_richness",109,"Protist Richness","Protist R","Richness","Protists"
"Dryland",-1.13180980491148,-0.67724858103632,-0.218473775480221,"Nematode_richness",109,"Nematode Richness","Nematode R","Richness","Nematodes"
"Dryland",-1.07740410556554,-0.624583014856564,-0.167852399793916,"Bac_shannonDiv",109,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Dryland",-0.595908880968498,-0.151905627459795,0.29308563733216,"Fungi_shannonDiv",109,"Fungal Shannon","Fungal S","Shannon","Fungi"
"Dryland",-1.14090169746786,-0.686028400008136,-0.226893833307737,"Invertebrate_shannonDiv",109,"Invertebrate Shannon","Invertebrate S","Shannon","Invertebrates"
"Dryland",-0.495315173965411,-0.0515689885962865,0.392520462470662,"Protist_shannonDiv",109,"Protist Shannon","Protist S","Shannon","Protists"
"Dryland",-1.28912704684356,-0.828715662595879,-0.36328719881559,"Ectomycorrhizal_richness",109,"EM fungi Richness","EM fungi R","Richness","Fungi"
"Dryland",-0.640539656158785,-0.196244542233155,0.249332364250632,"Arbuscularmycorrhizal_richness",109,"AM fungi Richness","AM fungi R","Richness","Fungi"
"Dryland",-0.868172465480042,-0.420686398123667,0.0295042222858226,"Decomposer_richness",109,"Decomposer Richness","Decomposer R","Richness","Decomposers"
"Dryland",-0.0212540314831892,0.429164798581586,0.876829908735912,"Bac_JaccDist_av",109,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Dryland",-0.215585200508049,0.23051599822418,0.675108737556956,"Fungi_JaccDist_av",109,"Fungal Dissimilarity","Fungal D","Dissimilarity","Fungi"
"Dryland",0.0658459028983055,0.51891653418183,0.968688402736411,"Protist_JaccDist_av",109,"Protist Dissimilarity","Protist D","Dissimilarity","Protists"
"Dryland",-0.0125695706101018,0.438100425999167,0.885954407358511,"Invertebrate_JaccDist_av",109,"Invertebrate Dissimilarity","Invertebrate D","Dissimilarity","Invertebrates"
"Dryland",-0.54213671160774,-0.0983388231657905,0.346098275253394,"Soil_carbon_service",110,"Soil carbon","Soil carbon","Function","Function"
"Dryland",-0.595573714452786,-0.151572259953938,0.29341684492545,"OM_decomposition_service",110,"Decomposition (OM)","Decomposition (OM)","Function","Function"
"Dryland",0.104429189334837,0.558816273313569,1.00966767252058,"Soil_stability_service",110,"Soil stability","Soil stability","Function","Function"
"Dryland",-0.938120748039339,-0.489099488161949,-0.0369584249299744,"Nutrient_service",110,"Nutrient cycling","Nutrient cycling","Function","Function"
"Dryland",-0.858481873629353,-0.411188230862528,0.0387475299083429,"Pathogen_control",110,"Pathogen control","Pathogen control","Function","Function"
"Dryland",-1.10810416824386,-0.654315017193002,-0.19644414938131,"Bac_richness",110,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Dryland",-0.874081227367854,-0.426474213508663,0.0238717764819718,"Fungi_richness",110,"Fungal Richness","Fungal R","Richness","Fungi"
"Dryland",-0.540615657407803,-0.0968216731858304,0.347601576950724,"Invertebrate_richness",110,"Invertebrate Richness","Invertebrate R","Richness","Invertebrates"
"Dryland",-0.714204890197772,-0.269182280315041,0.177590085902562,"Protist_richness",110,"Protist Richness","Protist R","Richness","Protists"
"Dryland",-0.967347198835916,-0.51760926026828,-0.0645803214342714,"Nematode_richness",110,"Nematode Richness","Nematode R","Richness","Nematodes"
"Dryland",-1.06185807935741,-0.609510836812108,-0.153332231098279,"Bac_shannonDiv",110,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Dryland",-0.45362869889328,-0.00981362402584667,0.434065965884332,"Fungi_shannonDiv",110,"Fungal Shannon","Fungal S","Shannon","Fungi"
"Dryland",-0.910359203787517,-0.461977909697889,-0.0106405389202821,"Invertebrate_shannonDiv",110,"Invertebrate Shannon","Invertebrate S","Shannon","Invertebrates"
"Dryland",-0.444536129394878,-0.000693815582264439,0.443153055209259,"Protist_shannonDiv",110,"Protist Shannon","Protist S","Shannon","Protists"
"Dryland",-1.33635833026978,-0.873971877836841,-0.406326765321579,"Ectomycorrhizal_richness",110,"EM fungi Richness","EM fungi R","Richness","Fungi"
"Dryland",-0.710980624567201,-0.265998893934058,0.180714933939325,"Arbuscularmycorrhizal_richness",110,"AM fungi Richness","AM fungi R","Richness","Fungi"
"Dryland",-0.764936611066251,-0.319245035907962,0.12852074609824,"Decomposer_richness",110,"Decomposer Richness","Decomposer R","Richness","Decomposers"
"Dryland",0.0149228121019091,0.466388653356282,0.914871189101485,"Bac_JaccDist_av",110,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Dryland",-0.102771105710917,0.345570427422958,0.791667566445145,"Fungi_JaccDist_av",110,"Fungal Dissimilarity","Fungal D","Dissimilarity","Fungi"
"Dryland",0.163657517948622,0.620231398322596,1.07291464181176,"Protist_JaccDist_av",110,"Protist Dissimilarity","Protist D","Dissimilarity","Protists"
"Dryland",-0.284220813236482,0.160884780059969,0.604938206422316,"Invertebrate_JaccDist_av",110,"Invertebrate Dissimilarity","Invertebrate D","Dissimilarity","Invertebrates"
"Dryland",-0.559847998523306,-0.115997217980245,0.328608867583277,"Soil_carbon_service",111,"Soil carbon","Soil carbon","Function","Function"
"Dryland",-0.611467548856657,-0.167377321818565,0.277813454949887,"OM_decomposition_service",111,"Decomposition (OM)","Decomposition (OM)","Function","Function"
"Dryland",0.0740300278769486,0.527372585181834,0.977366169805474,"Soil_stability_service",111,"Soil stability","Soil stability","Function","Function"
"Dryland",-0.967388598405116,-0.517649613860287,-0.0646193893624925,"Nutrient_service",111,"Nutrient cycling","Nutrient cycling","Function","Function"
"Dryland",-0.888440835366043,-0.440535258960963,0.0101892688573365,"Pathogen_control",111,"Pathogen control","Pathogen control","Function","Function"
"Dryland",-1.07558169991806,-0.62281666983532,-0.166148851704139,"Bac_richness",111,"Bacterial Richness","Bacterial R","Richness","Bacteria"
"Dryland",-0.888981554705913,-0.441064711955792,0.00967471452281616,"Fungi_richness",111,"Fungal Richness","Fungal R","Richness","Fungi"
"Dryland",-0.668506103106453,-0.223970906456268,0.222032411583721,"Invertebrate_richness",111,"Invertebrate Richness","Invertebrate R","Richness","Invertebrates"
"Dryland",-0.823236299511005,-0.376600926207063,0.0724656635251088,"Protist_richness",111,"Protist Richness","Protist R","Richness","Protists"
"Dryland",-1.06953447143125,-0.616954457113426,-0.160504762935216,"Nematode_richness",111,"Nematode Richness","Nematode R","Richness","Nematodes"
"Dryland",-1.03853985074066,-0.586874191360162,-0.131513513126578,"Bac_shannonDiv",111,"Bacterial Shannon","Bacterial S","Shannon","Bacteria"
"Dryland",-0.512027644853301,-0.0682750595405596,0.375925884526974,"Fungi_shannonDiv",111,"Fungal Shannon","Fungal S","Shannon","Fungi"
"Dryland",-0.949269031080029,-0.499979546682976,-0.0475011490179008,"Invertebrate_shannonDiv",111,"Invertebrate Shannon","Invertebrate S","Shannon","Invertebrates"
"Dryland",-0.563739832356272,-0.119880547668072,0.324764492950261,"Protist_shannonDiv",111,"Protist Shannon","Protist S","Shannon","Protists"
"Dryland",-1.31934214126001,-0.857672427634521,-0.390831964181635,"Ectomycorrhizal_richness",111,"EM fungi Richness","EM fungi R","Richness","Fungi"
"Dryland",-0.702656152920003,-0.257769631113233,0.188797333051428,"Arbuscularmycorrhizal_richness",111,"AM fungi Richness","AM fungi R","Richness","Fungi"
"Dryland",-0.712076093940349,-0.267081542492773,0.179652120054993,"Decomposer_richness",111,"Decomposer Richness","Decomposer R","Richness","Decomposers"
"Dryland",-0.0103799373537241,0.440339073016377,0.888240479028512,"Bac_JaccDist_av",111,"Bacterial Dissimilarity","Bacterial D","Dissimilarity","Bacteria"
"Dryland",-0.14686008115385,0.300512577814358,0.745936505399134,"Fungi_JaccDist_av",111,"Fungal Dissimilarity","Fungal D","Dissimilarity","Fungi"
"Dryland",0.166925831805749,0.623622469284526,1.07641305550061,"Protist_JaccDist_av",111,"Protist Dissimilarity","Protist D","Dissimilarity","Protists"
"Dryland",-0.107849442877177,0.340372779692921,0.786390400728231,"Invertebrate_JaccDist_av",111,"Invertebrate Dissimilarity","Invertebrate D","Dissimilarity","Invertebrates"
"Dryland",-0.675992880469663,-0.231388616396687,0.214726980524519,"Soil_carbon_service",112,"Soil carbon","Soil carbon","Function","Function"
"Dryland",-0.669851496219804,-0.225303103661035,0.220719646747783,"OM_decomposition_service",112,"Decomposition (OM)","Decomposition (OM)","Function","Function"
"Dryland",-0.0790993328663527,0.369804130700964,0.816320346456911,"Soil_stability_service",112,"Soil stability","Soil stability","Function","Function"
"Dryland",-0.900224224082978,-0.452066496518721,-0.00101477527517057,"Nutrient_service",112,"Nutrient cycling","Nutrient cycling","Function","Function"
