"","lc","fns","Label","Group_function","Organism","effect_mean","effect_SD","effect_median","effect_ci_2.5","effect_ci_17","effect_ci_83","effect_ci_97.5"
"23","Grassland","Bac_JaccDist_av","Bacterial Dissimilarity","Dissimilarity","Bacteria",-0.118429534847799,0.238618083897668,-0.12010057566776,-0.473526469284946,-0.35177844113935,0.110440659224404,0.350057975784573
"24","Grassland","Bac_richness","Bacterial Richness","Richness","Bacteria",-0.124451460377898,0.245965578447681,-0.122452649482251,-0.52518114650972,-0.356198594224727,0.106526977473371,0.349455737616243
"25","Grassland","Bac_shannonDiv","Bacterial Shannon","Shannon","Bacteria",-0.579287608457536,0.240573551344769,-0.570235767768651,-0.972908128972823,-0.811620509460864,-0.354135439825598,-0.127404373280809
"26","Grassland","Decomposer_richness","Decomposer Richness","Richness","Decomposers",0.239736306696403,0.175582429271083,0.246816692547894,-0.0521690623232833,0.0615525604539948,0.412448406269107,0.565850535695716
"27","Grassland","Ectomycorrhizal_richness","EM fungi Richness","Richness","Fungi",-0.119586557129225,0.291372738766298,-0.186308164144094,-0.504560372730594,-0.395404450890413,0.193690872751598,0.477027835199955
"28","Grassland","Fungi_JaccDist_av","Fungal Dissimilarity","Dissimilarity","Fungi",0.421405751749933,0.226300338423431,0.412856768513992,0.0441509625598297,0.21434414651014,0.637564972351163,0.8732841438469
"29","Grassland","Fungi_richness","Fungal Richness","Richness","Fungi",0.144341950438929,0.240771487984533,0.125263474296367,-0.247402166560937,-0.0712918336838598,0.377153957694486,0.62967482792914
"30","Grassland","Fungi_shannonDiv","Fungal Shannon","Shannon","Fungi",-0.00508725183245677,0.228832632296034,-0.00176958700724165,-0.381018956852334,-0.231377349977142,0.211999889358262,0.461058991566256
"31","Grassland","Invertebrate_JaccDist_av","Invertebrate Dissimilarity","Dissimilarity","Invertebrates",-0.273030840231879,0.251201973289173,-0.277908361532747,-0.685006346700671,-0.514497624326712,-0.0435240390555656,0.24926272814806
"32","Grassland","Invertebrate_richness","Invertebrate Richness","Richness","Invertebrates",0.155389319059137,0.336227600866342,0.110426853671936,-0.335431153553723,-0.162663181038532,0.493232664706717,0.837070000485968
"33","Grassland","Invertebrate_shannonDiv","Invertebrate Shannon","Shannon","Invertebrates",0.19034963268858,0.257303829344617,0.19110858568789,-0.223853611462285,-0.0574824294076802,0.431189343326931,0.701357950597247
"34","Grassland","Nematode_richness","Nematode Richness","Richness","Nematodes",0.255091600670024,0.264446599304555,0.245758916781047,-0.158220440203898,0,0.524602306242567,0.771986302943518
"35","Grassland","Nutrient_service","Nutrient cycling","Function","Function",0.0378595784030143,0.194335973690242,0.0322273308110703,-0.271847874156642,-0.153062751464337,0.243351098107504,0.407611767063618
"36","Grassland","OM_decomposition_service","Decomposition (OM)","Function","Function",0.431615910748753,0.290352270052922,0.405914946965913,-0.0262765020539371,0.162667022207488,0.736653216546975,1.01892507074082
"37","Grassland","Pathogen_control","Pathogen control","Function","Function",0.255999504474175,0.241274977350277,0.261665245805882,-0.162461806865526,0.0264358626995608,0.486550643695736,0.70958096322657
"38","Grassland","Protist_JaccDist_av","Protist Dissimilarity","Dissimilarity","Protists",0.30595579869585,0.251383826684808,0.313769931972657,-0.0845171471762168,0.0599564246759581,0.536153907585541,0.805844658290551
"39","Grassland","Protist_richness","Protist Richness","Richness","Protists",-0.235591418156696,0.257414653091759,-0.248538610623424,-0.63690137225391,-0.467530474536361,0.00496860215652663,0.312883446543637
"40","Grassland","Protist_shannonDiv","Protist Shannon","Shannon","Protists",0.047776554378662,0.281980636514741,0.0370083867109643,-0.400257178513177,-0.211392115178661,0.319422800241869,0.577591892960024
"41","Grassland","Soil_carbon_service","Soil carbon","Function","Function",0.2941552004778,0.239943774044852,0.326595492182851,-0.0693276088222986,0.0243967740976385,0.543714279462887,0.698504113660672
"42","Grassland","Soil_stability_service","Soil stability","Function","Function",-0.0911407901150358,0.226492873443929,-0.0946811683233995,-0.460119147410684,-0.304314274545005,0.131431528277863,0.342003852215748
"43","Woodland","Arbuscularmycorrhizal_richness","AM fungi Richness","Richness","Fungi",0.133939286796109,0.344967924873108,0.114701641204609,-0.403566059083246,-0.194504934610941,0.472010246008494,0.856016625283685
"44","Woodland","Bac_JaccDist_av","Bacterial Dissimilarity","Dissimilarity","Bacteria",0.120325606857585,0.263142951379099,0.118895491375638,-0.301415604520986,-0.132115664132144,0.359274074729822,0.647097401042908
"45","Woodland","Bac_richness","Bacterial Richness","Richness","Bacteria",-0.143104575278872,0.256434700692196,-0.130115542303582,-0.581920830138751,-0.387142534818471,0.103051234722046,0.336258678146558
"46","Woodland","Bac_shannonDiv","Bacterial Shannon","Shannon","Bacteria",-0.143463225885392,0.267158362309079,-0.139773892854046,-0.584288569461795,-0.401177031822798,0.111390999849663,0.349513624893872
"47","Woodland","Decomposer_richness","Decomposer Richness","Richness","Decomposers",0.222227107782655,0.305243244104111,0.231900865766619,-0.303699497166266,-0.087862064260188,0.523641041668101,0.762072265465283
"48","Woodland","Ectomycorrhizal_richness","EM fungi Richness","Richness","Fungi",-0.149139848332852,0.297500750205548,-0.169431898571141,-0.572003180846869,-0.427243875010887,0.135058456654936,0.476778870181517
"49","Woodland","Fungi_JaccDist_av","Fungal Dissimilarity","Dissimilarity","Fungi",-0.0829792842294628,0.276612495589477,-0.0726448044590953,-0.552408962357796,-0.346971129262177,0.169289689195229,0.433669344730005
"50","Woodland","Fungi_richness","Fungal Richness","Richness","Fungi",0.0438786261837342,0.288553006455343,0.0463550301175398,-0.434968941398713,-0.217254998099249,0.311069205930652,0.588612575749446
"51","Woodland","Fungi_shannonDiv","Fungal Shannon","Shannon","Fungi",-0.185822398940374,0.284946925217453,-0.204767409317775,-0.625132520158809,-0.444066603579305,0.0746704671779297,0.450598670383905
"52","Woodland","Invertebrate_JaccDist_av","Invertebrate Dissimilarity","Dissimilarity","Invertebrates",0.0260651764943841,0.287104428287618,0.0191126768999129,-0.435671398922902,-0.241427763506066,0.302192676012195,0.594649614754395
"53","Woodland","Invertebrate_richness","Invertebrate Richness","Richness","Invertebrates",0.0494513307549103,0.25163807043047,0.0630962223458717,-0.381938182489045,-0.189128984021244,0.290536463135868,0.507016937811146
"54","Woodland","Invertebrate_shannonDiv","Invertebrate Shannon","Shannon","Invertebrates",0.104492158927937,0.253796654955396,0.111653505756381,-0.319608511040616,-0.130842881570966,0.345871151183615,0.591860655657347
"55","Woodland","Nematode_richness","Nematode Richness","Richness","Nematodes",-0.349968430833766,0.304886344864158,-0.34205672896522,-0.856300538099757,-0.626109210525744,-0.0684444094231128,0.253130438109954
"56","Woodland","Nutrient_service","Nutrient cycling","Function","Function",-0.210043636681676,0.31210523348571,-0.230415641598489,-0.679940157463526,-0.499041119435036,0.0883700506942682,0.458780705584076
"57","Woodland","OM_decomposition_service","Decomposition (OM)","Function","Function",-0.558867178598148,0.272648730058245,-0.555600194125208,-1.01070261418466,-0.827459951626849,-0.301617233765301,-0.0100012336436258
"58","Woodland","Pathogen_control","Pathogen control","Function","Function",0.0676173743741678,0.301747710161141,0.0772233454085587,-0.434501920016349,-0.233892138028635,0.356294251996224,0.601900058782375
"59","Woodland","Protist_JaccDist_av","Protist Dissimilarity","Dissimilarity","Protists",-0.090099458725115,0.291244790824265,-0.0892329734680425,-0.570147479250363,-0.370898922270898,0.191395063507584,0.458025764354294
"60","Woodland","Protist_richness","Protist Richness","Richness","Protists",-0.290299612951238,0.296859157836075,-0.297469480155688,-0.766139369650817,-0.564754875778694,-0.00546511346447744,0.252092455243522
"61","Woodland","Protist_shannonDiv","Protist Shannon","Shannon","Protists",-0.0890989571858211,0.290869997993565,-0.0886612420999973,-0.554768929604972,-0.366716532475414,0.19175935469283,0.435436848764866
"62","Woodland","Soil_carbon_service","Soil carbon","Function","Function",-0.0818586666342218,0.319426240447183,-0.104936166719485,-0.579572015698991,-0.374585845588516,0.209063058100218,0.606941733199371
"63","Woodland","Soil_stability_service","Soil stability","Function","Function",-0.360928307384929,0.247169241912092,-0.359235167029438,-0.751565819699754,-0.602203910185752,-0.132831103875014,0.132113155273638
"64",NA,"Water_regulation_service","Water regulation","Function","Function",NA,NA,NA,NA,NA,NA,NA
