"","lc","fns","Label","Group_function","Organism","effect_mean","effect_SD","effect_median","effect_ci_2.5","effect_ci_17","effect_ci_83","effect_ci_97.5"
"37","Shrubland","Pathogen_control","Pathogen control","Function","Function",-0.0776267618493726,0.726631687472567,-0.0295427219522012,-1.34420088024379,-0.755324700954247,0.587569196459432,1.26576985370411
"38","Shrubland","Protist_JaccDist_av","Protist Dissimilarity","Dissimilarity","Protists",-0.0886901570149986,0.68581319410433,-0.0827860114724351,-1.19112604787631,-0.701863120826035,0.536996135957977,1.19529674771131
"39","Shrubland","Protist_richness","Protist Richness","Richness","Protists",0.123648791639948,0.719451323052933,0.0846646800801117,-0.956456805600592,-0.519916288968442,0.722333330613183,1.68864359967293
"40","Shrubland","Protist_shannonDiv","Protist Shannon","Shannon","Protists",0.380589394494188,0.717041287779558,0.330550463397303,-0.672921978310459,-0.244456503523112,1.00986954505415,1.97985830338398
"41","Shrubland","Soil_carbon_service","Soil carbon","Function","Function",0.679090283451163,0.710478038281079,0.637221379079385,-0.310081493489455,0.00375506471934198,1.3339615156213,2.27504764925633
"42","Shrubland","Soil_stability_service","Soil stability","Function","Function",0.865402820973376,0.588170115361486,0.846584469362914,-0.094280064147644,0.324255041841253,1.39716873563026,2.1029265711201
"43","Woodland","Arbuscularmycorrhizal_richness","AM fungi Richness","Richness","Fungi",-0.201205559755815,0.297681842666251,-0.184637236468999,-0.726133587134076,-0.477514929339551,0.0623782861551806,0.374555339205804
"44","Woodland","Bac_JaccDist_av","Bacterial Dissimilarity","Dissimilarity","Bacteria",0.61120606236139,0.267438988182275,0.615947372767784,0.166415069937449,0.344568195992046,0.876569682543484,1.09166380759339
"45","Woodland","Bac_richness","Bacterial Richness","Richness","Bacteria",-0.759560958849252,0.482115858027957,-0.931596270332237,-1.35161058661527,-1.18886830270509,-0.0831291610942605,0.0840172362226346
"46","Woodland","Bac_shannonDiv","Bacterial Shannon","Shannon","Bacteria",-0.844470670033895,0.372299960151557,-0.950921070485362,-1.33013987456822,-1.1933660758398,-0.353749492746107,-0.158420390933617
"47","Woodland","Decomposer_richness","Decomposer Richness","Richness","Decomposers",0.000567806019851201,0.360311229444006,0,-0.574110203342567,-0.355726204611002,0.37370465934183,0.674919264975356
"48","Woodland","Ectomycorrhizal_richness","EM fungi Richness","Richness","Fungi",-1.28600456256529,0.330886125175436,-1.20572112897644,-1.816186120463,-1.59198555977376,-1.00577281101073,-0.859451547474858
"49","Woodland","Fungi_JaccDist_av","Fungal Dissimilarity","Dissimilarity","Fungi",0.0653802142213789,0.563578065622608,0.0183649259459267,-0.792983775866377,-0.469234485371384,0.602403126037212,1.24863289709244
"50","Woodland","Fungi_richness","Fungal Richness","Richness","Fungi",-0.718964735815416,0.393490379472885,-0.699224718838304,-1.40506252574662,-1.08160687538413,-0.349554855785258,0.00629173347557959
"51","Woodland","Fungi_shannonDiv","Fungal Shannon","Shannon","Fungi",0.417663969492628,0.364710802312797,0.485693588343702,-0.245288200779411,0.0497859587123475,0.764422635107724,0.998532253482647
"52","Woodland","Invertebrate_JaccDist_av","Invertebrate Dissimilarity","Dissimilarity","Invertebrates",-0.260670236647417,0.448576485186104,-0.235106037075305,-1.01355101494686,-0.714670988464068,0.169845111263953,0.565444643911634
"53","Woodland","Invertebrate_richness","Invertebrate Richness","Richness","Invertebrates",0.794310286384231,0.550421768343249,0.70559942757763,0.021985250401825,0.262361824653953,1.36894148674296,2.04098726474858
"54","Woodland","Invertebrate_shannonDiv","Invertebrate Shannon","Shannon","Invertebrates",0.0961551687266433,0.330640586304804,0.10313467951901,-0.446257404950162,-0.242174945427957,0.414303593134657,0.70719951590562
"55","Woodland","Nematode_richness","Nematode Richness","Richness","Nematodes",0.296629586089073,0.569730318402009,0.222474604157305,-0.538117812823804,-0.220391486399207,0.837280941561636,1.61536278106375
"56","Woodland","Nutrient_service","Nutrient cycling","Function","Function",-0.411952475558408,0.39194772819412,-0.47670395792477,-0.927396476136045,-0.74243055298738,-0.0953073854505335,0.849824547299908
"57","Woodland","OM_decomposition_service","Decomposition (OM)","Function","Function",-0.163004294953594,0.273886490535076,-0.183479840311515,-0.570501866565146,-0.418807420462968,0.116515042655895,0.487013655326909
"58","Woodland","Pathogen_control","Pathogen control","Function","Function",-0.469138782618903,0.170187788862283,-0.49386367506361,-0.714732557934402,-0.641857151589757,-0.281584193631886,-0.152177986284747
"59","Woodland","Protist_JaccDist_av","Protist Dissimilarity","Dissimilarity","Protists",-0.0549071845409561,0.551467529542203,-0.148044779853444,-0.824486090324114,-0.573983147679025,0.526071154594472,1.18945479574201
"60","Woodland","Protist_richness","Protist Richness","Richness","Protists",1.34935190958571,0.615463719863477,1.23873410498503,0.447823177704227,0.770345001826539,2.08092049792038,2.62478489105202
"61","Woodland","Protist_shannonDiv","Protist Shannon","Shannon","Protists",1.53269321055475,0.548077929315393,1.46798192235523,0.82530694581093,1.0727239504914,1.96572920997202,2.73255393385175
"62","Woodland","Soil_carbon_service","Soil carbon","Function","Function",-0.614496972898785,0.353420761799339,-0.667569841744871,-1.04812330075767,-0.921025355331503,-0.352809537168738,0.649505097849658
"63","Woodland","Soil_stability_service","Soil stability","Function","Function",-0.488533164801294,0.509797628061304,-0.451513968742746,-1.40703634592508,-0.982857924821248,-0.0186281884176096,0.417350256353129
"64",NA,"Water_regulation_service","Water regulation","Function","Function",NA,NA,NA,NA,NA,NA,NA
