lc,fns,value_mean,value_median,value_ci_2.5,value_ci_17,value_ci_83,value_ci_97.5
Grassland,Soil_stability_service,0.20943069925434754,0.16627205501252743,-0.28425326876118845,-0.057280423694937826,0.4299360787656034,1.2079684727967241
Woodland,Arbuscularmycorrhizal_richness,0.9853415640495573,0.9923990460084646,0.36252256095561175,0.7441682200884838,1.2328824140904477,1.7182887286154689
Woodland,Bac_JaccDist_av,0.7694543793029243,0.7705455250619007,0.7563249148924528,0.7635447782879015,0.7750814580057341,0.781441372015705
Woodland,Bac_richness,2245.269686921656,2618.9482380032377,1002.8032749520828,1304.9391263251562,2769.8709811559334,2815.3643503686676
Woodland,Bac_shannonDiv,6.986600958360954,6.994426098320764,6.833707336880965,6.936605971293944,7.048607390679623,7.141516716867347
Woodland,Decomposer_richness,13.552870314482057,12.831177767606047,9.791677458470252,11.56927711084678,16.21661698595694,21.50451623860016
Woodland,Ectomycorrhizal_richness,5.936298591291072,5.8240958388917905,4.234766590481227,4.881918305072085,7.051018430670741,9.018248368436655
Woodland,Fungi_JaccDist_av,0.8038908728993469,0.8035423759574647,0.795847610679853,0.7999054846432754,0.8071958126444012,0.8177780434160714
Woodland,Fungi_richness,157.0050551691551,164.15536419524759,78.01128783780052,132.19064623139,179.9588020896722,216.74887005007946
Woodland,Fungi_shannonDiv,3.5586134837474646,3.5459192600596623,3.399617412463145,3.4796029361359806,3.625561262446321,3.8928560140047446
Woodland,Invertebrate_JaccDist_av,0.8909365577831756,0.8928036234147847,0.8743129541875446,0.8851570037911709,0.8968356593740512,0.9035375101154737
Woodland,Invertebrate_richness,38.55220990245861,38.24783200960886,30.553221642477222,34.742121444183375,41.746108700928005,52.98324996946732
Woodland,Invertebrate_shannonDiv,2.6434019391427297,2.6113190413121994,2.3622185232662916,2.494207609133193,2.775888277446064,3.23238885890452
Woodland,Nematode_richness,20.61184561780494,20.415701062916096,17.511310271859255,18.84327900795496,22.090828403146837,26.599580892739464
Woodland,Nutrient_service,-0.20667191921450653,-0.1886634621349798,-0.42806787751508824,-0.2926821745652503,-0.11732298326954507,0.016267427508407734
Woodland,OM_decomposition_service,0.06543307271653814,0.003183764885525041,-0.35163691953567083,-0.15027779302348956,0.28296554842849797,1.0521006957392394
Woodland,Pathogen_control,0.971789099241882,0.9703344491540413,0.9650836546909672,0.9675162924562101,0.9759035011405561,0.9877595883825468
Woodland,Protist_JaccDist_av,0.8948718738327289,0.8943334416623128,0.8867584022981175,0.8905710287689446,0.8987557439975343,0.9091236544956702
Woodland,Protist_richness,132.74431565738894,143.3605149643202,13.265059456136427,75.18553842445345,193.44647284256797,210.16556247535362
Woodland,Protist_shannonDiv,4.121940010910441,4.104997114887475,3.827093860494915,3.96732182967886,4.275250619991207,4.62331534393459
Woodland,Soil_carbon_service,6.720963465406121,6.447374574613,4.050097196209914,5.246282392163961,7.955207174052639,12.236988613483746
Woodland,Soil_stability_service,0.34559941520134213,0.27221319565664126,-0.08565494260156295,0.09132901664437336,0.5444361626976932,1.4065692702213217
NA,Water_regulation_service,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA
